quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate
Q2,Q2_26,2,1934,1.43888383173473,1,0.215035746527151,1.54195415404061,0,0.00167839108963142,0.985647117509538,0.40739,0,15/06/1933,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,3,1935,-0.227275156364879,1,0.106367312893258,0.0778875,7.49999999999973e-6,0.00146963100639355,0.465294391097389,0.39927,7.49999999999973e-6,15/06/1934,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,4,1936,1.65351032263899,1,0.290470350544454,0,3.6903102795804504e-15,9.1918051512306e-4,0.603127717117518,0.40274,3.6903102795804504e-15,15/06/1935,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,5,1937,1.34671716255911,1,0.348496179274719,0,7.50009553257188e-6,0.10885599913183,0.653276744021006,0.45052,7.50009553257188e-6,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,6,1938,1.62700309652066,1,0.539002891919082,0,7.49999999999982e-6,8.1814545208129e-4,0.265173823557077,0.97849,7.49999999999982e-6,15/06/1937,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,7,1939,1.61574464764831,1,0.512416475910349,0,3.50696392626662e-5,0.00160201179459963,0.990223054088528,1.11156,3.50696392626662e-5,15/06/1938,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,8,1940,1.42468999100149,1,0.469607466387187,0,1.4351708019512e-4,0.0032610380840113,2.38977045717569,1.25996,1.4351708019512e-4,15/06/1939,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,9,1941,1.71102065415485,1,0.347766699415336,0,0,0.00408337142698041,10.9573863611719,0.36671,0,15/06/1940,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,10,1942,2.08641107061878,1,0.24018816294499,0,0.0129071947322116,0.052686099763243,17.4845004597412,1.40925,0.0129071947322116,15/06/1941,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,14,1946,3.15272580589028,1,0.488430557211418,0,4.7826525884476e-4,0.00113411508342823,1.3758512118291,0.63681,4.7826525884476e-4,15/06/1945,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,15,1947,2.58516797735948,1,0.482273487457145,0,8.178831293175e-4,0.00252300664280518,1.40188389353882,0.73895,8.178831293175e-4,15/06/1946,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_26,1,2008,-1.38629436111989,0,68.2038042069655,0,0.294680216238641,1.19306404043417,0.0014410976818962,1.12351,0.294680216238641,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_27,1,2008,-1.38629436111989,0,61.0100013049178,0,0.0947658399231781,0.208422694328995,6.58317077572114,0.19441,0.0947658399231781,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_28,1,2008,-1.38629436111989,1,67.9044612367508,0,0.0536622910120152,2.87066563080736,0.0216061008508679,0.07956,0.0536622910120152,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_28,2,2009,-1.38629436111989,0,67.354968566478,0,0.0403586316689566,4.8e-4,0.187124109539593,0.18787,0.0403586316689566,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_29,1,2008,-1.38629436111989,0,67.7489776012483,0,0.091148204332975,0.361317347678219,0.00309174029362489,0.22343,0.091148204332975,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_3,1,2008,2.67825651382917,1,2.40681384230525,0,0.0389468967687811,3.40570374542458,0.00127147542048177,0.17736,0.0389468967687811,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_3,2,2009,3.54269731375685,1,63.6731240762437,0,0.00151850105319077,0.196166345494051,0.0128177968643894,0.63588,0.00151850105319077,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_3,3,2010,2.28242908986123,1,33.7359984809078,0,0.0126164094557268,2.34989492365499,0.185665922747392,0.12331,0.0126164094557268,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_30,1,1933,-0.498381859501422,0,0.476694091006216,0.106797027964594,0.0130894747649787,0.0843849259919935,0.502251420794777,0.56275,0.0130894747649787,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_30,1,2008,-1.38629436111989,0,62.910303476713,0,0.128705934823707,0.0383746580456595,2.69025839397819,0.65598,0.128705934823707,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_31,1,2008,-1.38629436111989,1,0.599449855562633,0,0.0126060351247546,0.588935818355794,59.4810504081745,1.18415,0.0126060351247546,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_31,2,2009,0,1,0.621658463660698,0,0.333348399711592,0.0624995096476236,62.2604139509884,0.00969,0.333348399711592,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_31,3,2010,-1.38629436111989,1,0.78229186089328,0.0218471620019813,0.118851964283147,0.132416829716446,61.5902875250538,0.01673,0.118851964283147,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_32,1,1933,-0.592342329964872,0,0.233383711340593,1.53610895149047,0.170438220086146,0.0301954133555841,0.0199329807642877,0.19233,0.170438220086146,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_32,1,2008,-1.38629436111989,0,58.32019067698,0,0.18937048272,0.030104527535356,7.95026446422915,0.63504,0.18937048272,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_33,1,1933,-0.677830181981642,0,2.15099463343044,6.8509528467624e-7,0.215126636728715,0.0339921713082522,0.0149119000395051,0.44655,0.215126636728715,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_34,1,1933,-0.922815844227911,0,5.05969797732437,7.51166783224596e-6,0.296304717344893,0.0405463482558266,0.0124273186124376,0.40453,0.296304717344893,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_34,2,2009,0.744893438068173,1,0.174625435521448,0,0.204893493805594,0.0427185551676705,58.4644010280052,0.01684,0.204893493805594,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_35,2,2009,1.11282234639383,1,2.21842327543491,0,0.0253764860285212,0.0599725,55.7105583088804,0.13597,0.0253764860285212,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_38,1,2009,0.964377783151354,1,0.22022615320141,0,0.208738728148528,0.0114036856556016,62.9876563752918,0.13748,0.208738728148528,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_4,1,2008,2.77586911878485,1,6.07507624722664,0,0.0304973517109127,1.45e-4,9.38645662327196,0.4501,0.0304973517109127,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_4,3,2010,2.65681576955779,1,5.29831035896969,0,0.0284771083036924,3.050175e-5,0.138481026275018,1.35711,0.0284771083036924,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_40,1,2009,-1.38629436111989,1,0.686782096114575,0,0.00186954614143671,0.142885619268774,0.157227775409424,0.01571,0.00186954614143671,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_40,2,2010,2.35359861727865,1,0.779909398164478,0,0.00253617162949058,0.00105522276670813,0.256157341914315,0.01068,0.00253617162949058,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_41,1,2009,-1.38629436111989,1,1.25129701544715,0,0.04601,0.00311097068575577,0.0875067828325977,0.18556,0.04601,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_42,1,1933,-0.435494546129001,0,6.81694813140346,0,0.256858331989676,0.483861984513347,0.0156327574077397,0.00297,0.256858331989676,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_42,1,2009,-1.38629436111989,0,0.74307807952668,0,7.425e-4,0.0473507817695337,0.180071026855442,0.12557,7.425e-4,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_43,1,2009,-1.38629436111989,1,67.3439069996275,0,0.172575369035707,0.0422415996073285,0.0548951027245729,0.61992,0.172575369035707,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_43,2,2010,2.43265539121982,1,66.1373441083952,0,0.0711512022673136,1.42139076901646,0.0830562676262302,0.13261,0.0711512022673136,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_44,1,1933,-0.817149342299642,0,43.3954163041738,0,1.84180344635057,0.0921641991678199,0.00971110844327844,0.0516,1.84180344635057,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_44,1,2009,-1.38629436111989,1,67.8832104373343,0,0.126387118209331,0.0108190042981561,0.028729586908831,0.24664,0.126387118209331,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_45,1,1933,-0.643555285499051,0,52.6310912186204,0,1.53270433667658,0.0579545563597539,0.00831524285115122,0.0519,1.53270433667658,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_45,1,2009,-1.38629436111989,0,67.167349468923,0,0.121635312865744,0.471398729243647,0.175040357008257,2.85945,0.121635312865744,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_46,1,2009,-1.38629436111989,1,67.6015582092601,0,0.120979343275865,0.188942965203201,0.122768457549841,1.42199,0.120979343275865,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_47,1,2009,-1.38629436111989,0,0.753351582382943,0,0.504139890455787,0.0144182242532646,59.0820236427931,0.02705,0.504139890455787,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_48,1,2009,-1.38629436111989,0,68.2460004538085,0,0.290257034017669,0.00301489072250635,0.00521964505387804,0.57272,0.290257034017669,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_49,1,1933,-0.903903495562828,0,56.3748562796098,0,1.46325676274548,0.0462907226625605,0.0114772324065924,0.39387,1.46325676274548,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_49,1,2009,-1.38629436111989,0,0.81162868364366,0,0.578439511709676,0.0147130380144253,58.3574261379604,0.02361,0.578439511709676,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_50,1,2009,-1.38629436111989,0,64.8111491072874,0,0.494758243371967,1.6234244650436e-4,3.1183480952726e-4,0.56102,0.494758243371967,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_51,1,1933,-0.632662977418907,1,50.2677526144857,0,1.29664828523195,0.0136049742020324,0.0366699749962486,1.02053,1.29664828523195,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_51,1,2009,-1.38629436111989,1,0.943489478600136,0,0.62841670112851,0.0191866162725433,55.5079904560131,0.02154,0.62841670112851,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_51,2,2010,1.21980124375598,1,0.73595619822977,0,0.0548964637244769,0.0404277058336135,62.621883370679,0.03734,0.0548964637244769,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_52,1,1933,-0.983398335420474,0,46.5349064196495,0,1.4138401576895,0.0239951760427237,0.0275187079062915,1.04857,1.4138401576895,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_52,1,2009,-1.38629436111989,0,1.00635735515769,0,0.544295852308803,0.0194305975371355,54.9041682660974,0.02154,0.544295852308803,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_53,1,1933,-0.586041943735446,0,50.1733696047678,0,1.56275698544787,0.02367441895108,0.0271468611282725,1.0172,1.56275698544787,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_53,1,2009,-1.38629436111989,1,65.7734440149894,0,0.895175738078433,1.45e-4,2.6694810733771e-4,0.69262,0.895175738078433,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_53,2,2010,-0.693147180559945,0,64.3773327442455,0,0.0964968636858586,0.00414012240040279,2.8243336809574e-4,0.40605,0.0964968636858586,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_54,1,2009,-1.38629436111989,0,1.1149330531527,0,0.347907006310516,0.0251529039802265,56.9542743773794,0.01758,0.347907006310516,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_55,1,2009,-1.38629436111989,1,0.806885041718079,0,0.211357620986999,0.00851647998931711,61.992358804663,0.13644,0.211357620986999,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_55,2,2010,-1.38629436111989,0,0.250948088499419,0,0.465718967284889,0.00868016739387773,62.8296480118162,0.09389,0.465718967284889,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_56,1,2009,-1.38629436111989,0,1.00841576099761,0,0.38292530318676,0.0616904219041703,63.0672907011529,0.00961,0.38292530318676,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_57,1,2009,-1.38629436111989,0,0.245574422767138,0,1.30191530359973,0.0219841780477,62.5282848041968,0.0202,1.30191530359973,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_59,1,2010,-1.38629436111989,0,18.9182676766601,0,1.24801857283141,5.1191015e-4,0.00576897050829942,0.23914,1.24801857283141,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_6,1,2008,1.73664684170386,1,1.37017296705274,0,0.293501784842505,0,27.8963639025351,0.07432,0.293501784842505,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_6,2,2009,3.03515028828833,1,1.40822631135526,0,0.0727037208146605,0.00729183868532248,12.2906356437135,0.58862,0.0727037208146605,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_6,3,2010,3.66413294125567,1,2.35449701783699,0,0.00568828226130299,0,5.71445404284832,0.13336,0.00568828226130299,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_60,1,2010,-1.38629436111989,1,2.77112664680184,0,0,0.0387223095339353,55.6196106688302,0.08478,0,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_62,1,1933,-0.532308148052815,0,0.155843371643104,0,0.00215353942215223,4.37585562820678,0.0667553511785779,0.00624,0.00215353942215223,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_62,1,2010,-1.38629436111985,0,66.3069881911221,0,0.162927904235413,0.00386946079910138,2.30625e-4,0.29931,0.162927904235413,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_63,1,1933,-0.805210246615701,1,28.5446453997326,0,0.00272180290854611,3.5222547758901,0.0377377132853343,0.14128,0.00272180290854611,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_63,2,1934,-0.56486118736728,1,9.91917875234392,0,8.695519859713841e-10,10.296884675498,0.302077595934637,6.3e-4,8.695519859713841e-10,15/06/1933,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_63,5,1937,-1.38629436111995,0,0.269894564971215,0,0.0403150996873718,14.7330549266748,0.240822683400852,1.02153,0.0403150996873718,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,1,1933,-0.537360336671843,1,0.283054286493011,0,0.301618610605546,0.85309030746101,19.987475339683,0.37772,0.301618610605546,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,2,1934,0.534689525831695,1,0.188004168501716,0,0.0027208952271002,0.401004020619255,6.98529492936439,0.13594,0.0027208952271002,15/06/1933,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,3,1935,-0.00398508848984329,1,0.0731314165342796,0,0.00408325034558791,0.210600367499909,1.05008246631785,0.04667,0.00408325034558791,15/06/1934,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,5,1937,0.879840165859719,1,0.264189490216527,0,0.00247918485269929,0.221007621954471,1.7755371870793,0.57772,0.00247918485269929,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,6,1938,0.602914504786718,1,0.226955395776663,0,0.00100388344953667,0.0424073476456171,1.40213048374371,0.07871,0.00100388344953667,15/06/1937,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,7,1939,1.93160146055268,1,0.639962970678048,0,0.00370020620473225,0.0904856867515802,1.98273170167362,0.15504,0.00370020620473225,15/06/1938,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,8,1940,0.014831088148213,1,0.410329960592322,0,0.00249407855018436,0.116918933544604,3.62763561385771,0.05282,0.00249407855018436,15/06/1939,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,9,1941,1.02233628726707,1,0.774949406511661,0,0.00345158683770697,0.0806307613053658,1.96519314393361,0.15497,0.00345158683770697,15/06/1940,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,10,1942,0.655800767498801,1,0.119152458522442,0,0.00318255133326062,0.0481741522660018,1.49219887409553,0.13856,0.00318255133326062,15/06/1941,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,14,1946,2.48505067826079,1,0.243663257863163,0,0.0191052627262615,0.0389212277719971,0.864089838281727,0.21482,0.0191052627262615,15/06/1945,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,15,1947,-1.38629436111993,1,0.0854268618769774,0,1.960038254273e-4,0.024989870252385,1.05480929162922,0.16403,1.960038254273e-4,15/06/1946,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,19,1951,2.05956658452926,1,0.0780222772985595,0,7.3812872552213e-4,0.106566392369084,0.168444531481587,0.56696,7.3812872552213e-4,15/06/1950,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,20,1952,2.24937784561212,1,0.106686936821501,0,9.6931506075218e-4,0.0880400846286083,0.0627555559267972,0.37373,9.6931506075218e-4,15/06/1951,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,23,1955,1.2153627902293,1,0,0,8.0508433189919e-4,0.161300986793317,0.0228741110718556,0.111,8.0508433189919e-4,15/06/1954,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,24,1956,1.0985855423249,1,0,0,0.00127477596735374,0.195031184425065,0.00774224721333942,0.09433,0.00127477596735374,15/06/1955,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,1,2008,3.400390511864,1,7.21296209887216,0,1.025e-4,0,0.0536658258679655,0.38414,1.025e-4,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_7,3,2010,3.777284714205,1,38.665597222734,0,3.5750000000289e-4,0.162647384457003,0.704698864402692,0.19236,3.5750000000289e-4,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_8,1,1933,-0.679318028029605,0,5.30280103146287,0,0.120387347259921,2.75815877220682,10.0754474867817,0.0153,0.120387347259921,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_8,1,2008,4.00783006038983,1,26.6124396951363,0,0.00323312331192852,11.9001502874582,0.0100204144890804,0.38786,0.00323312331192852,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_8,2,2009,3.14288235178453,1,51.6012650886403,0,0.00131596095202357,1.34783990077633,0.339487562494229,0.02644,0.00131596095202357,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_8,3,2010,3.100949216213,1,6.82713610976965,0,0.00204399050189846,2.99398720714492,0.108051431595448,0.19119,0.00204399050189846,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_88,1,1933,-0.741363733491511,0,0.993098426009864,0,0,6.4952671066984e-4,0.224975477710437,0.01673,0,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_9,1,1933,-0.97017634351268,0,0.283023544213283,0,0.485590203218801,0.284792642139119,11.2553827550525,0.13594,0.485590203218801,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_9,1,2008,3.59301366838478,1,65.7458965214299,0,0.00537320428537135,0.921897993320454,0.00274483668019491,0.08735,0.00537320428537135,15/06/2007,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_9,2,2009,2.87548743164015,1,65.8430016170055,0,0.00845405494157488,0.014364073872387,0.0216559690432929,0.48554,0.00845405494157488,15/06/2008,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_9,3,2010,3.23855866308952,1,64.3382145124354,0,0.00188863548920025,0.263710156975618,0.0562840819056775,0.13187,0.00188863548920025,15/06/2009,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,1,1933,1.17044516361833,1,0.134414655814045,0,6.50169229989942e-5,9.75055335946087,0.200804843985254,0.00154,6.50169229989942e-5,15/06/1932,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,4,1936,0.989704350044523,1,0.762221708982528,0,0.48991143935532,4.89633382124787,8.14499184678175,0.14073,0.48991143935532,15/06/1935,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,5,1937,1.09826370750779,1,1.0374337421091,0.0936252688547262,0.57647121243918,7.81377144535522,6.31781027786584,0.39514,0.57647121243918,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,6,1938,-0.589919966284261,1,1.87555107140157,0.0319775,7.50000000377476e-6,7.40329176966256,1.26703764041853,0.54605,7.50000000377476e-6,15/06/1937,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,8,1940,0.683769532873805,1,1.24063911675332,0,0.019601442792725,4.41034061140336,2.90383933717688,0.08412,0.019601442792725,15/06/1939,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,9,1941,1.66826700853471,1,9.04981913179423,0,0.00936883493658977,3.47980378487401,0.826624336076989,0.08712,0.00936883493658977,15/06/1940,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,10,1942,1.99784316658222,1,6.62500015555438,0,0.0121049322513792,1.68604282790466,0.0421406983369274,0.41176,0.0121049322513792,15/06/1941,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,14,1946,1.62318117257507,1,48.3528571822199,0,0.0800256197995996,0.3489373033748,0.0583580108731076,1.0134,0.0800256197995996,15/06/1945,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,15,1947,1.25309061536952,1,26.4855625443207,0,0.0547949458573,0.554261006080622,0.00272075331315654,0.4207,0.0547949458573,15/06/1946,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,18,1950,-1.38629436111989,1,1.91654425313135,0,5.3945992139162e-4,0.571517915759518,0.0226187804423272,0.3846,5.3945992139162e-4,15/06/1949,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,20,1952,1.84339912143896,1,1.19905953483065,0,0.00241075764240746,1.20461832368486,6.07949373194988e-5,0.62428,0.00241075764240746,15/06/1951,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,23,1955,-1.38629436111992,1,0.452464386314604,0,0.301469969645859,4.56428312629054,2.5393655418384e-4,0.44173,0.301469969645859,15/06/1954,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_94,24,1956,-1.38629436111992,0,0.426126192944714,0,0.074496418805684,3.91202697942671,9.8793021625694e-4,0.53992,0.074496418805684,15/06/1955,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,1,1935,-1.38629436111989,1,0.0276275,3.25e-5,0,0.146260003674536,0.0689852001728085,0.13594,0,15/06/1934,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,2,1936,0.461819364048819,1,0.179935118564363,0,1.0250000000022e-4,0.225277748315789,8.6783674254669e-4,0.53782,1.0250000000022e-4,15/06/1935,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,4,1938,0.391059596956728,1,0.0554478684321225,0,3.5527136788005e-15,0.383187763049725,5.2312819689376e-4,0.72713,3.5527136788005e-15,15/06/1937,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,5,1939,1.49260076941151,1,0.129652658659829,0.0358475,0.00350990452341571,1.42168078835382,0.00228311097739832,0.35092,0.00350990452341571,15/06/1938,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,6,1940,2.8344259996823302,1,0.0115998489887602,0,5.3354044911238e-4,1.53435390827972,0.0133971324452405,0.43517,5.3354044911238e-4,15/06/1939,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,7,1941,1.98664052144997,1,0.010254129684824,0,0.00181507836641935,2.09303860005443,0.0472451151790245,0.33246,0.00181507836641935,15/06/1940,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_95,8,1942,-0.113248028984492,1,0.00741760508680426,0,0.0718891107295709,6.25892513210125,0.325023785267595,0.21455,0.0718891107295709,15/06/1941,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_96,1,1936,0.127320225610936,1,1.61165121181336,0,1.23735871029768,6.62607498298634,4.7126487591243,0.02009,1.23735871029768,15/06/1935,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_96,2,1937,0.00668354654538035,0,1.80337547597568,0.0645075570211264,1.73816756395262,8.08820833555372,3.32491495930447,1.00769,1.73816756395262,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,1,1936,-0.563286401436152,1,0.240281549354243,0,0.0359222335082642,4.82925744721296,0.242409107373709,0.37824,0.0359222335082642,15/06/1935,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,2,1937,-0.326388850722116,1,0.235833662460339,1.1484245959955e-4,0.038832076668903,6.73287179086783,0.219021998033004,2.35906,0.038832076668903,15/06/1936,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,4,1939,-1.38629436111995,1,0.569860273877643,0,2.85551702520215e-5,6.77572728811146,0.632926227960089,0.5526,2.85551702520215e-5,15/06/1938,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,5,1940,0.402028731235402,1,0.515990380415506,0,0.022954673498481,5.37751507572723,0.816842659292904,1.37992,0.022954673498481,15/06/1939,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,6,1941,0.10021162492459,1,1.28582045496221,0,0.0177998928414865,7.82443234893004,5.18209396158247,0.71635,0.0177998928414865,15/06/1940,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,7,1942,0.207756874654864,1,0.46180031555023,0,0.0249360125915649,4.81232822432722,3.73651963184996,1.11266,0.0249360125915649,15/06/1941,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,11,1946,3.24671946284878,1,0.930820869803195,0,0.0174532098686511,1.00739805463678,4.30911705546872,0.14601,0.0174532098686511,15/06/1945,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,12,1947,3.09005361177029,1,1.56097998433626,0,0.0314862004944249,0.569622752799001,0.432529637384623,0.47061,0.0314862004944249,15/06/1946,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,15,1950,0.223143551314178,1,1.32265496143292,0,2.2918917625884e-4,4.69631596372623,1.76947255604639,0.42629,2.2918917625884e-4,15/06/1949,E1 Q2,UG,NA,E1,Control,NA,1
Q2,Q2_97,16,1951,1.47898609233259,1,0.254893230481173,0,0.00783749994486503,1.0422011693276,0.0583308163002933,0.03754,0.00783749994486503,15/06/1950,E1 Q2,UG,NA,E1,Control,NA,1
