quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate,size_class,TMAX,VWC,TMAX_scaled,VWC_scaled,Split
Q11,Q11_172,4,1938,-0.366284854361546,1,0,0.25383064413507,0.0383142324714531,4.21310158372591,0.00124124922821391,0.04824,0.25383064413507,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,large,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_172,5,1939,-0.316128178751258,1,0,1.18348005372648,0.0243648092501115,2.09131967514762,0.00949479761735653,0.01005,1.18348005372648,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,large,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_172,6,1940,-0.0817658614145304,1,0,0.673384241956365,0.0527252240566749,15.0713304197564,0.0112677136110311,0.0519,0.673384241956365,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_172,7,1941,0.0398268925257149,1,0,0.803992424596723,0.174956917011462,2.27356655012752,0.0144936554339349,0.04994,0.803992424596723,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_172,8,1942,0.907286325838885,1,0,1.27119932803847,0.0622660144809964,0.891672243322304,0.0180259868910954,0.04708,1.27119932803847,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_172,12,1946,1.60791017458099,0,0,2.64152371606315,1.32465758314042,0.797055925921001,0.0525248410787521,0.14117,2.64152371606315,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_173,1,1935,-1.38629436111989,1,0.0494780097175412,0.378078644273106,0.039146698776222,14.0123196878686,0.255604569415346,0.37786,0.378078644273106,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_173,2,1936,-1.38629436111989,1,0,0.185216259367569,1.13770699351203,7.01069960129822,0.403177263178011,0.00534,0.185216259367569,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,small,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_173,3,1937,0.265658323537693,1,0,0.109746364720504,0.531921044838793,8.77688655272892,0.0826799102135477,0.45551,0.109746364720504,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,large,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_173,4,1938,-0.064789894841827,1,0,0.24150558044466,0.200495908134951,6.00867384208777,0.009355625,1.00663,0.24150558044466,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,large,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_173,5,1939,-0.319801661356544,1,0,0.886099791370463,0.192151254956718,3.24892065295696,0.189729665658522,0.05152,0.886099791370463,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,large,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_173,6,1940,0.13325750109017,1,0,0.743388017295327,0.463995701297441,13.0541717714652,0.149225344519705,0.09348,0.743388017295327,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_173,7,1941,1.14162856121962,1,0,0.567358005467318,1.12180226196517,2.60745550514844,0.307718713362518,0.19813,0.567358005467318,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_173,8,1942,1.97000116315667,1,0,1.07669283498011,0.171226600933249,1.0003512219848,0.119174363478383,0.38251,1.07669283498011,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_173,12,1946,2.24967026557668,1,0,3.27688978701971,1.37087474858437,0.693273657247377,0.0838116411041916,0.18762,3.27688978701971,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_173,13,1947,2.0222455605324,1,0,2.30319074766131,0.438089830739034,1.22972495470131,0.447172679954335,0.00633,2.30319074766131,15/06/1946,P1 Q1,G,2,P1,Control,NA,1,large,28.912903225806453,20.224535631004898,-0.2667570700179893,0.13539913854078997,Training
Q11,Q11_173,16,1950,0.260204545607838,1,0,2.56760193836594,1.44068988937466e-5,1.04113504343734,0.0486793688707387,0,2.56760193836594,15/06/1949,P1 Q1,G,2,P1,Control,NA,1,large,28.95,19.89615929238806,-0.24135057212272912,0.08486958011247535,Training
Q11,Q11_174,1,1935,-1.38629436111989,0,0.0494780097175413,0.721044270927852,0.0414800764774509,11.0728092738643,0.578555341729102,0.37827,0.721044270927852,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_175,1,1935,-1.38629436111989,0,0,1.98558225171163,3.79524931213881,13.351959494573,0.0357413891891004,0.03632,1.98558225171163,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_176,1,1935,-1.38629436111989,0,0,1.01498132397469,1.50934250106532,14.3848331286211,0.0138330727719271,0.32152,1.01498132397469,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_177,1,1935,-1.38629436111989,0,0,1.53653036773421,1.02264849126786,3.91307636069221,0.00613296657565285,0.17174,1.53653036773421,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_178,1,1935,-1.38629436111989,0,0,0.351358893492396,0.075552537537143,12.178213083096,0.0134538097172013,0.81788,0.351358893492396,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_179,1,1935,-1.38629436111989,0,0,0.484908227084612,0.221265861327347,15.7848963693606,0.0146674903121004,0.65491,0.484908227084612,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_180,1,1935,-1.38629436111989,0,0,0.0263527824683905,0.00433774469523276,2.22212744478576,0.00892682649461795,0.02653,0.0263527824683905,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_181,1,1935,-1.38629436111989,1,0,0.583875091326643,9.5905179891439e-4,0.0274242895582969,0.0241487922962007,0.00149,0.583875091326643,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_181,2,1936,-0.693147180559945,0,0,0.467290281863589,0.143683331711278,0.00202964783276662,0.0648592068681721,0.79251,0.467290281863589,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,large,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_183,1,1935,-1.38629436111989,1,0,0.18656229146127,0.0921303652422312,3.77234597452256,0.0233546795322329,0.01563,0.18656229146127,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_183,2,1936,-1.38629436111989,1,0,0.376142359266383,0.0902816554664576,5.01233826001219,0.025494666036545,0.01615,0.376142359266383,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,small,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_183,4,1938,-1.38629436111993,1,0,0.277024847139333,0.28417594309894,4.02689367029204,0.109535428125006,1.00157,0.277024847139333,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,small,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_183,5,1939,-0.575475693326634,0,0,0.992851106141641,0.100026590153706,2.93193502038978,0.0248942338152951,0.01626,0.992851106141641,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,large,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_184,1,1935,-1.38629436111989,1,0,0.158777461771534,0.0027344556712414,6.13358728281887,0.00944276604031007,0.00521,0.158777461771534,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_184,2,1936,0.0583486151971883,1,0,0.062282656470799,0.52277512436911,7.17362161598433,0.010830590655424,0.01145,0.062282656470799,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,large,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_184,3,1937,-0.693147180559985,1,7.375e-4,0.132615384770092,0.118933322014241,5.91991925404773,0.0162228641822668,0.11039,0.132615384770092,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,large,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_184,4,1938,-0.485441831542914,1,0,0.219948396393722,0.00728125425208279,6.43291372370014,0.0224161610142484,0.39384,0.219948396393722,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,large,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_184,5,1939,-1.38629436111989,1,0,0.231438589661518,0.0971926427489642,3.45654238330955,0.00781403156383559,4.1e-4,0.231438589661518,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,small,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_184,6,1940,0.160337814047631,1,0,0.154315729297231,0.071195910276839,6.22727090523608,0.0151939933222833,0.0049,0.154315729297231,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_184,7,1941,0.553884607978528,1,0,0.0973822451655942,0.460057774894444,3.19397305841593,0.0195576985752417,0.04725,0.0973822451655942,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_184,8,1942,1.21366772158649,1,0,0.400934410109982,1.01846008515418,0.921244660251108,0.0210329495256036,2.5e-4,0.400934410109982,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_184,12,1946,2.19964551488785,1,0,0.0384653538438105,3.35786606814408,0.361414376600087,0.0642239195833728,0.00149,0.0384653538438105,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_184,13,1947,2.53245699098663,1,0,0.00215191068630753,3.14544234246341,0.512479244811408,0.0534755091820464,3e-5,0.00215191068630753,15/06/1946,P1 Q1,G,2,P1,Control,NA,1,large,28.912903225806453,20.224535631004898,-0.2667570700179893,0.13539913854078997,Training
Q11,Q11_184,16,1950,3.24427352821375,1,0,0.0360956934280386,0,6.1373769698932e-4,0.1028105350106,3e-5,0.0360956934280386,15/06/1949,P1 Q1,G,2,P1,Control,NA,1,large,28.95,19.89615929238806,-0.24135057212272912,0.08486958011247535,Training
Q11,Q11_185,1,1935,-1.38629436111989,1,0,0.195768488741788,0.0185031478872662,10.1084407064487,0.00802848988480938,0.00655,0.195768488741788,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_185,2,1936,-0.245081914445526,1,0,0.157371308012031,0.0226958975625569,5.04664977732383,0.0327261951177391,0.07155,0.157371308012031,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,large,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_185,3,1937,-1.38629436111989,1,7.3814079570279e-4,0.0460560583505324,0.0288018691424427,4.50333483398695,0.025223765413394,0.04862,0.0460560583505324,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_185,4,1938,-0.453655664161595,1,0,0.0937783643110974,0.0727176861974994,5.29045784379194,0.0496888387588305,0.02094,0.0937783643110974,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,large,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_185,5,1939,0.507337655556685,1,0,0.149224242490907,0.0751591561284558,5.01058410504394,0.0583280069420552,0.02611,0.149224242490907,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,large,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_185,6,1940,-0.119027469442691,1,0,0.205556358191562,0.449009152722681,2.10726158760197,0.0879801632597608,0.01673,0.205556358191562,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_185,7,1941,-0.515317006726963,1,0,0.333169930211143,0.629847669542729,1.43273640456121,0.0416305270989922,0.37813,0.333169930211143,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_185,8,1942,1.24906026197398,1,0,0.402593378799954,0.71430374990731,0.340398737602357,0.0548848672528595,4.1e-4,0.402593378799954,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_185,12,1946,2.55700983257531,0,0,1.88204797881472,2.15398019458473,0.036295697728635,0.0901496766536885,0.14117,1.88204797881472,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_186,1,1935,-1.38629436111989,0,0,0.872379571320399,1.79086788088174,7.08617247612871,0.0474735709867257,5.8e-4,0.872379571320399,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_188,1,1935,-1.38629436111989,0,0,0.561725161447543,0.0975144007818435,8.13427735480629,5.13883581623372,1.4e-4,0.561725161447543,15/06/1934,P1 Q1,G,2,P1,Control,NA,1,small,30.22741935483871,22.914518205336673,0.6335166597488807,0.5493255262743666,Training
Q11,Q11_190,1,1936,-1.38629436111989,1,0,0.0197555628005862,0.00884625139634825,1.73076043202704,7.56139908621152,0.07137,0.0197555628005862,15/06/1935,P1 Q1,G,2,P1,Control,NA,1,small,31.441935483870967,16.13809796475929,1.4653033082328737,-0.49340953777848207,Training
Q11,Q11_190,2,1937,-1.38629436111993,1,0,0.0912700558663849,0.00768537834744243,0.529873789964104,4.09689313123358,0.57445,0.0912700558663849,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_190,4,1939,0.191650242532167,1,0,0.165170630857984,0.0381217388610204,0.619123942746203,6.60071392557919,0.04799,0.165170630857984,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,large,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_190,5,1940,-0.1347120944338,1,0,0.373406934793072,0.0483616714673165,0.060140856579551,16.5162417619,8.5e-4,0.373406934793072,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_190,6,1941,1.50196718093905,1,0,0.132623631252767,0.0761826584173209,0.110985959038692,7.25725305127361,0.0025,0.132623631252767,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_190,7,1942,2.06832965833775,1,0,0.15730283788182,0.107343983761757,0.003773026573664,6.96553122812867,0.00349,0.15730283788182,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_190,11,1946,2.82629375724205,1,5.4935613761658e-4,0.08324505707502,0.311499103290973,0.0201756897629891,2.66465656780454,0.22589,0.08324505707502,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_190,12,1947,3.16743199644616,1,0.0440590677335805,0.0551068604365502,0.361378145390987,0.0252904690069417,2.2928234418751,0.27953,0.0551068604365502,15/06/1946,P1 Q1,G,2,P1,Control,NA,1,large,28.912903225806453,20.224535631004898,-0.2667570700179893,0.13539913854078997,Training
Q11,Q11_190,15,1950,3.13479604490745,1,0,0.148819159445689,0.66944136790217,0.586867880042442,0.244501320292016,0.13921,0.148819159445689,15/06/1949,P1 Q1,G,2,P1,Control,NA,1,large,28.95,19.89615929238806,-0.24135057212272912,0.08486958011247535,Training
Q11,Q11_192,1,1937,-1.38629436111993,0,0,6.994405055138491e-15,0,0.00102670208293197,2.45693655230334,0.13594,6.994405055138491e-15,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_194,1,1937,-1.38629436111993,1,0.100552158649675,0.00632576278158208,0.0114382479828704,0.572601882737316,0.0580573287211242,0.00981,0.00632576278158208,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_194,2,1938,-1.38629436111993,1,0.11408500773354,0.0178565695126746,0.01364795009682,0.537564408071843,0.164673649275667,0.04689,0.0178565695126746,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,small,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_194,3,1939,-1.38629436111989,1,0.0678218321779342,0.0319342767237516,0.00475897953146212,0.22595356260968,0.0490886051878614,0.09477,0.0319342767237516,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,small,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_194,4,1940,0.121303112635997,0,0.16722067643354,0.0268245654977336,0.0150457317057894,0.139788780843081,0.214543315432834,4.4e-4,0.0268245654977336,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_195,1,1937,-1.38629436111993,0,0,0.0809353600166008,0.0206287337984261,0.766237574800549,1.84269232862721,0.21117,0.0809353600166008,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_196,1,1937,-1.38629436111989,1,7.375e-4,0.193327700460102,0.0370051243376439,5.45903728953801,0.00322288582878485,0.06593,0.193327700460102,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_196,2,1938,-0.287682072451794,1,0,0.184234985288525,0.0731791399987837,5.3048248505334,0.00432730684766799,0.15135,0.184234985288525,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,large,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_196,3,1939,-1.38629436111989,1,0,0.385188552277551,0.0824937248687095,5.61137574882579,0.00615482710368126,1.1e-4,0.385188552277551,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,small,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_196,4,1940,-1.38629436111993,1,0,0.698192109507953,0.0822041070500114,4.57190996124273,0.00652728883564816,4.1e-4,0.698192109507953,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,small,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_196,5,1941,-0.693147180559985,1,0,0.699490239514411,0.174086497775659,4.320012119157,0.00313970142996253,0.01101,0.699490239514411,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_196,6,1942,-0.327553267863077,0,0,1.60900141185655,0.130764559037623,0.680839673085709,0.00344212015795541,0,1.60900141185655,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_197,1,1937,-1.38629436111993,1,0,0.120884407699244,0.12701529835442,2.85700422009201,0.0104576876421198,1.38286,0.120884407699244,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_197,2,1938,-1.38629436111993,1,0,0.121938539202888,0.011442901624441,8.0122360075808,0.0346140666757404,0.09576,0.121938539202888,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,small,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_197,3,1939,-1.38629436111989,1,0,0.00825688513362242,0.123861844817952,3.86711521623408,0.0842215108697495,0.01769,0.00825688513362242,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,small,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_197,4,1940,-1.38629436111993,1,0,0.103740369529635,0.0502921403216436,5.14270741808159,0.079579651584814,0.01736,0.103740369529635,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,small,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_197,5,1941,-1.38629436111989,1,0,0.245866567867219,0.172537899049978,3.44454492952641,0.0664169458504795,0.0104,0.245866567867219,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,small,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_197,6,1942,-0.305860951221372,1,0,0.70739275906969,0.667308418141151,0.689885932437848,0.0697003605973685,0.00239,0.70739275906969,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,large,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_199,2,1938,-1.38629436111989,0,0,0.00877147696751597,5.2771891079026e-4,3.44225683093973,0.109648170752333,0.01571,0.00877147696751597,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,small,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_201,6,1942,-1.38629436111993,0,0,0.4643407011327,0.130598029798513,0.550310943786689,0.010441429079271,0,0.4643407011327,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,small,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_202,1,1937,-1.38629436111989,0,7.375e-4,0.811369290086013,0.767805134925457,0.746113734069766,0.00162210381800017,0.94747,0.811369290086013,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_203,1,1937,-1.38629436111993,0,0,0.0113793164999912,0.0706886105759643,0.656993861774976,0.0117698724824621,1.76267,0.0113793164999912,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_204,1,1937,-1.38629436111993,0,0.0523470004042896,0.152876510381498,0.0392297854750695,1.00479007601557,0.231028683720264,1.64161,0.152876510381498,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_205,1,1937,-1.38629436111993,0,0.0159007249016728,0.0749680957871921,0.0470367283410065,0.188160914068823,0.162644695600448,2.15404,0.0749680957871921,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_206,1,1937,-1.38629436111993,0,0.207556770707477,0.0174326399568094,1.9594670576334e-4,0.295685393979664,0.00660345490160597,1.43762,0.0174326399568094,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_207,1,1937,-1.38629436111993,1,14.1209836128548,1.7000000000699e-4,0,0.837034317755295,0.0108171626340758,1.2579,1.7000000000699e-4,15/06/1936,P1 Q1,G,2,P1,Control,NA,1,small,30.664516129032258,15.628865743555194,0.9328714827756566,-0.5717686527600795,Training
Q11,Q11_207,2,1938,-1.38629436111993,1,12.6753034168687,1.3988810110277e-14,0,0.00324759983704828,0.00203384726345923,0.0205,1.3988810110277e-14,15/06/1937,P1 Q1,G,2,P1,Control,NA,1,small,29.829032258064515,23.91095482771195,0.3606729649606387,0.7026541818727036,Training
Q11,Q11_207,3,1939,-1.38629436111989,1,1.0503500095132,1.3988810110277e-14,1.025e-4,0.00821508115229906,0.00261950789747634,0.02009,1.3988810110277e-14,15/06/1938,P1 Q1,G,2,P1,Control,NA,1,small,29.53548387096774,17.332916724874025,0.15963024248509236,-0.3095544384593128,Training
Q11,Q11_207,4,1940,-0.401081057049967,1,16.8229168978277,0,0.033985,0.00376149552826596,0.00527160023484395,0.06208,0,15/06/1939,P1 Q1,G,2,P1,Control,NA,1,large,26.724193548387095,20.252277887709134,-1.7657404458384134,0.13966803314804027,Training
Q11,Q11_207,5,1941,-0.117971303945067,1,11.8166157023337,1.15370524245151e-9,0.0663471988688816,0.007164913962207,0.0123495426542126,0.4551,1.15370524245151e-9,15/06/1940,P1 Q1,G,2,P1,Control,NA,1,large,29.59032258064516,21.30905791884496,0.19718767415634825,0.3022821500910438,Training
Q11,Q11_207,6,1942,-1.38629436111993,1,13.5528222811783,3.25000000069944e-5,0.0233500073351075,0.00107676034555758,0.0200193670397009,0.03071,3.25000000069944e-5,15/06/1941,P1 Q1,G,2,P1,Control,NA,1,small,30.403225806451612,20.22675437034739,0.7539213671655542,0.13574055144439892,Training
Q11,Q11_207,10,1946,0.0622394906414167,1,26.8063838469212,4.99354310287634e-6,0.388441194750392,0.00603918690908923,0.0520969974076923,1.43935,4.99354310287634e-6,15/06/1945,P1 Q1,G,2,P1,Control,NA,1,large,26.93709677419355,20.3361413837588,-1.6199292405264774,0.1525726944323873,Training
Q11,Q11_207,11,1947,0.594731437108469,1,5.04211864730459,8.894230245637419e-12,0.463900240933946,0.00777023710248256,0.0996612300992969,0.18275,8.894230245637419e-12,15/06/1946,P1 Q1,G,2,P1,Control,NA,1,large,28.912903225806453,20.224535631004898,-0.2667570700179893,0.13539913854078997,Training
Q11,Q11_207,14,1950,1.09241687473387,1,7.7672129852407,0,0.0724137528725859,0.00203363101469876,0.0347689149820175,0.0467,0,15/06/1949,P1 Q1,G,2,P1,Control,NA,1,large,28.95,19.89615929238806,-0.24135057212272912,0.08486958011247535,Training
