quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat,size_class,VWC,TMAX,VWC_scaled,TMAX_scaled,Split
Q20,Q20_54,11,1937,1.2657009667295325,0.8644287452691004,1.0637670952188651,0.05844332181628178,0.5318585867866575,1.2257297616350875,1.3848,0.05844332181628178,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.0019213300962656974,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_54,12,1938,-0.28768207245182353,1.0792295822135771,1.889523862077653,0.02290626085785504,0.6853012696575639,4.957655261667827,0.40015,0.02290626085785504,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.2657009667295325,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_54,13,1939,-0.6931471805599952,0.7479378534992598,0.7775334856528072,0.02178960530061043,0.3602132305715336,1.4970265718948847,1.38121,0.02178960530061043,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.28768207245182353,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_54,14,1940,-0.6931471805599873,0.5854065526504396,1.0182632341082334,0.07433971497813328,0.9144765203190958,2.9627853930257917,0.77374,0.07433971497813328,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599952,1,15/06/1940,large,12.84234008925216,25.543333333333333,-0.4683808960501266,1.2521471865952014,Training
Q20,Q20_54,15,1941,-0.3974996273865773,0.9043896157910534,2.321870706535988,0.03532774803772266,0.8845812428828115,5.589367122276609,1.44186,0.03532774803772266,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599873,1,15/06/1941,large,11.709736325180186,22.13,-0.6762353797023902,-0.26501651373467644,Training
Q20,Q20_54,16,1942,-0.6931471805599952,1.3092101795959885,2.74124639210601,0.1553943963499806,0.36653832968603767,1.2346707846525466,3.5143700000000004,0.1553943963499806,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.3974996273865773,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_54,3,2010,-1.3862943611198906,58.65656418012254,4.653660987733177,0.4328728538351316,0.08075807387719001,0.12401413395379791,0.20124,0.4328728538351316,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599453,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_55,6,1934,1.7942287388012346,0,0,0,6.820661097449528,0.05792472027874184,0.40823,0,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.9001971162507822,1,15/06/1934,large,9.873088015597812,24.31,-1.0132955221360929,0.7039532714369444,Training
Q20,Q20_55,7,1935,1.8921491780308828,0,0,0,4.35285082662031,1.84989683941237e-5,0.5015700000000001,0,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.7942287388012346,1,15/06/1935,large,17.362591100752212,22.516666666666666,0.3611717416667475,-0.09315031330668248,Training
Q20,Q20_55,8,1936,1.1597719098588606,0,0.1549725,0.00102082061267959,3.090780319196151,0.00149421991449029,0.81782,0.00102082061267959,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.8921491780308828,1,15/06/1936,large,10.12984867115442,20.163333333333334,-0.9661750240626431,-1.1391635676356793,Training
Q20,Q20_55,9,1937,2.2202640047537336,0,0,0.00112449487280885,1.7541742795100226,4.129846001566133e-4,1.95346,0.00112449487280885,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.1597719098588606,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_55,10,1938,1.9916255445759912,0,0,9.175216059780156e-4,1.6215800969763907,0.00671460727107493,1.07413,9.175216059780156e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.2202640047537336,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_57,2,1930,1.1937684505106803,0.5981205478008419,0.04523752378514156,0.10328794663381947,7.241775097448279,0.08314810027045137,0.00143,0.10328794663381947,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.46561780501854105,1,15/06/1930,large,13.111794024504253,23.95,-0.4189309380360941,0.543939912417778,Training
Q20,Q20_57,3,1931,0.48432772568861676,0.503977958526035,0.04408090452777061,0.16030498997991072,3.5197169845552847,0.3566959957088465,0.04667,0.16030498997991072,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.1937684505106803,1,15/06/1931,large,10.814195057709549,20.696666666666665,-0.8405843547315551,-0.9021067394591368,Training
Q20,Q20_57,4,1932,0.854052072842189,1.6553490331812972,0.04259392704198094,0.08358222929823317,4.894733441988203,0.2778918120733725,0,0.08358222929823317,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.48432772568861676,1,15/06/1932,large,13.618734269842118,23.24,-0.3258976935071999,0.22835800990775418,Training
Q20,Q20_57,5,1933,2.5525276164650195,2.2050562666398963,0.13381032503517726,0.02522498790930543,1.1560301667660926,0.03073596150311466,0.19365,0.02522498790930543,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.854052072842189,1,15/06/1933,large,19.07468339922242,22.756666666666668,0.6753734704197237,0.01352525937276292,Training
Q20,Q20_57,6,1934,2.044548138076089,1.7519047120475004,0.23100741652877407,0.11482629048019656,4.496827101893833,1.531575588357378,0.15606,0.11482629048019656,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.5525276164650195,1,15/06/1934,large,9.873088015597812,24.31,-1.0132955221360929,0.7039532714369444,Training
Q20,Q20_57,7,1935,1.9370373600902804,0.7113307804515973,0.03183118296104576,0.02706844488036493,2.23010635201953,0.4284326189933328,0.00146,0.02706844488036493,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.044548138076089,1,15/06/1935,large,17.362591100752212,22.516666666666666,0.3611717416667475,-0.09315031330668248,Training
Q20,Q20_57,8,1936,1.6587741881550626,2.7091619318544256,0.03027966402320512,0.0509908176056986,4.323219350694664,1.603977374040886,0.19753,0.0509908176056986,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.9370373600902804,1,15/06/1936,large,10.12984867115442,20.163333333333334,-0.9661750240626431,-1.1391635676356793,Training
Q20,Q20_57,9,1937,0.9591341767672873,2.2378731040536035,0.00271521680767291,0.0336629548298126,0.967176432856947,0.9454103257044686,0.22143999999999997,0.0336629548298126,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.6587741881550626,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_57,10,1938,0.20842099787777804,2.9650198919299187,0.00753536709548703,0.03027326136376673,1.2462379935493946,2.187991576917851,0.07824,0.03027326136376673,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.9591341767672873,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_57,11,1939,0.22575035374355817,1.5085557367344369,0.00722531521027584,0.02001514584900512,1.0723764186029396,0.5407045453743164,0.08030000000000001,0.02001514584900512,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.20842099787777804,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_57,12,1940,0.173183465362919,1.05565755005737,0.02074792925988869,0.01637907506897213,3.13817319057978,1.1202740452126592,0.10389,0.01637907506897213,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.22575035374355817,1,15/06/1940,large,12.84234008925216,25.543333333333333,-0.4683808960501266,1.2521471865952014,Training
Q20,Q20_57,13,1941,1.8102852961784845,1.2415337722155977,0.05248903077494983,0.01507777809042986,2.870747583646365,3.741549767563842,0.13795,0.01507777809042986,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.173183465362919,1,15/06/1941,large,11.709736325180186,22.13,-0.6762353797023902,-0.26501651373467644,Training
Q20,Q20_57,14,1942,0.9405514925394862,2.423249253010764,0.3180436751299689,0.02075556132919285,1.1684441235802316,3.087910664192139,0.15682999999999997,0.02075556132919285,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.8102852961784845,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_57,18,1946,0.44765209533588746,2.587316825871577,0.2648720003657151,0.00302238484512949,1.618501073106251,8.075318562549647,0.08420000000000001,0.00302238484512949,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.49274853520448286,1,15/06/1946,large,13.275742313285,22.643333333333334,-0.38884328691644876,-0.03684931661475252,Training
Q20,Q20_57,19,1947,2.194480004637215,0.659990059555913,1.7972952450530892,1.300000013795069e-4,2.854998216779418,0.6455087300682486,0.00492,1.300000013795069e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.44765209533588746,1,15/06/1947,large,11.432734935441838,19.476666666666667,-0.7270704401722803,-1.4443742339129793,Training
Q20,Q20_58,7,1935,-1.3862943611199345,14.145170297512186,3.527135958167961e-6,0.17378986363559967,2.513636448433685,7.251338127560514,1.1e-4,0.17378986363559967,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599813,1,15/06/1935,large,17.362591100752212,22.516666666666666,0.3611717416667475,-0.09315031330668248,Training
Q20,Q20_58,9,1937,-0.9762316282872106,24.817073691375672,4.72683967987306e-6,0.12296765050846407,2.337823361051129,5.164370473706748,1.04725,0.12296765050846407,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.049797564128313536,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_58,10,1938,-1.3862943611199345,32.91570447006024,8.035557442687814e-4,0.11708764914154714,1.1396380609729586,13.84047555828732,0.7561,0.11708764914154714,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.9762316282872106,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_58,14,1942,-1.3862943611199345,31.84254070774731,0.13522592828405136,0.6225732124049936,1.4505855301811288,25.48107823380145,1.65101,0.6225732124049936,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.14904480453508914,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_6,2,2008,2.219770930402837,61.769995450411926,0.9506401385364368,0.00118996237156706,0.16016825474119517,0.15181644340328518,0.4373399999999999,0.00118996237156706,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.612475641649631,1,15/06/2008,large,17.991272117814763,21.15,0.476546749528025,-0.700608435509075,Training
Q20,Q20_6,3,2009,2.2025574732141404,57.99069417682584,0.8528977442118406,9.676131251421644e-4,0.08968599210944082,0.08816829600597621,0.5567199999999999,9.676131251421644e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.219770930402837,1,15/06/2009,large,13.337261614457985,21.74,-0.3775533168619734,-0.438364319338774,Training
Q20,Q20_6,4,2010,2.7062656642051834,62.993125338455606,1.3275779152814229e-5,7.858099118393976e-4,0.03222904901821334,3.17485049952144e-5,0.27166,7.858099118393976e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.2025574732141404,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_62,3,2010,-0.6931471805599453,2.041332719643616,0.2904687172588225,5.000000000008387e-5,0.4914888154620079,2.5e-6,0.09497,5.000000000008387e-5,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599493,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_65,2,1932,0.9386001758433514,12.35888417564076,0,1.4391308247458772,8.392577840941636,1.839556557997025,4.1e-4,1.4391308247458772,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.3506162997385882,1,15/06/1932,large,13.618734269842118,23.24,-0.3258976935071999,0.22835800990775418,Training
Q20,Q20_65,3,1933,2.489067963696418,39.50186661252991,0,7.585680084076781e-9,7.45405152516792,2.908684406643859,0.00572,7.585680084076781e-9,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.9386001758433514,1,15/06/1933,large,19.07468339922242,22.756666666666668,0.6753734704197237,0.01352525937276292,Training
Q20,Q20_65,4,1934,1.552318709756944,57.788115767372474,0,1.596752436375361e-5,5.320872390639693,1.8003719510219642,0.06279,1.596752436375361e-5,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.489067963696418,1,15/06/1934,large,9.873088015597812,24.31,-1.0132955221360929,0.7039532714369444,Training
Q20,Q20_65,5,1935,-0.4395024978586165,58.98893006095429,0,0.00529669820415251,3.977777755696027,8.014456824477659,0.00748,0.00529669820415251,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.552318709756944,1,15/06/1935,large,17.362591100752212,22.516666666666666,0.3611717416667475,-0.09315031330668248,Training
Q20,Q20_65,6,1936,-0.21506591230844388,52.58298479338849,0,0.01337346661161428,2.359696196394648,8.060848633421568,0.11894,0.01337346661161428,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.4395024978586165,1,15/06/1936,large,10.12984867115442,20.163333333333334,-0.9661750240626431,-1.1391635676356793,Training
Q20,Q20_65,7,1937,-0.6931471805599373,59.20704174014958,0,0.00335093317283627,1.1248207418872729,7.763083644140371,0.00374,0.00335093317283627,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.21506591230844388,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_65,8,1938,-0.6931471805599453,32.05735687129914,3.7607652594854154e-4,0.00966373506273905,0.8964843208595745,15.702662730890436,0.07235000000000001,0.00966373506273905,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599373,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_65,9,1939,0.37870327483747296,47.120858794891745,0,0.0085975,0.5439522260173847,4.9075270584724455,0.209,0.0085975,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599453,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_65,10,1940,-0.569732869240754,59.92298638223413,0,3.574999983985745e-4,0.4660871757837457,8.156471167412143,0.14632,3.574999983985745e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.37870327483747296,1,15/06/1940,large,12.84234008925216,25.543333333333333,-0.4683808960501266,1.2521471865952014,Training
Q20,Q20_65,11,1941,-0.29243264324658375,64.52051748371687,2.007898583654525e-4,0.00225574361030993,1.1360580070047004,1.745248570990022,0.12908999999999998,0.00225574361030993,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.569732869240754,1,15/06/1941,large,11.709736325180186,22.13,-0.6762353797023902,-0.26501651373467644,Training
Q20,Q20_65,12,1942,-0.41141648667282926,65.70570195208637,1.4233977202446495e-4,0.00921041078147764,0.7075993634917255,2.297903700388007,0.15700000000000003,0.00921041078147764,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.29243264324658375,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_66,5,1935,0.9544575320808535,2.314525843469874,0,0.01667033119619555,2.150213294002989,23.29988800083636,0.05344000000000001,0.01667033119619555,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.435035203663732,1,15/06/1935,large,17.362591100752212,22.516666666666666,0.3611717416667475,-0.09315031330668248,Training
Q20,Q20_66,6,1936,0.6574418014761465,2.8154923422658475,0,0.00157833668237343,2.1425672358546386,25.64992229596401,0.19095,0.00157833668237343,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.9544575320808535,1,15/06/1936,large,10.12984867115442,20.163333333333334,-0.9661750240626431,-1.1391635676356793,Training
Q20,Q20_66,7,1937,-0.2876820724517716,2.100768397922295,0.0031075,0.00104148871588037,1.9519970829104716,28.969691719845176,0.00693999999999999,0.00104148871588037,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.6574418014761465,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_66,8,1938,9.992007221626358e-15,1.4520922309694848,0,0.00553051362996441,0.9827781612856176,51.52463682744191,0.20647,0.00553051362996441,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.2876820724517716,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_66,9,1939,-1.3862943611198746,1.730315543987921,0,0.00220217252713602,0.5430670231236274,29.632756582320592,0.22281999999999996,0.00220217252713602,P7 E1 Q2,UG,NA,P7E1,Control,NA,9.992007221626358e-15,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_67,2,2010,1.2742501117074185,0,0.8969838301853879,0.00181299705375029,1.5519071479325717,1.9491764569146052e-5,0.00198,0.00181299705375029,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.5831366280948928,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_68,2,2010,2.0864939298933054,0.28341125766668473,0.5768291631188143,0.20629457872252904,5.400469282212851,0.0290075503435828,0.31819000000000003,0.20629457872252904,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.1208987780278419,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_69,2,2010,0.9276675815744316,0,0.05711003056752415,0.02211244331543401,0.48571628978376663,0,0.01541,0.02211244331543401,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.17189789724110452,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_71,2,2010,-0.6931471805599453,0,3.559685859121201,0.4337373599522376,1.9712211462214015,0.0255801226097893,0.06676,0.4337373599522376,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.5264078413565265,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_72,2,2010,1.5030322389743116,0,0.6203989960246624,0.901098655457829,0.1879281439364363,0.00483547957499471,0.00195,0.901098655457829,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.0120931746614636,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_73,2,2010,0.4644283977711414,0,0.01479459461713526,0.182237524778891,0.2574734815819599,0.632393856954942,0.14215999999999998,0.182237524778891,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.480585879691924,1,15/06/2010,large,13.347530657501943,22.463333333333335,-0.37566875077874673,-0.11685599612433578,Training
Q20,Q20_74,4,1938,-0.6931471805599733,0.5981312438491473,0.6061468783996384,0.00307337657542764,7.501472154172914,0.1283205545232143,0.28731999999999996,0.00307337657542764,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599733,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_74,5,1939,-1.3862943611199186,0.33312576092654395,1.722551786517423,0.00333471495202712,6.014749375941857,0.1954772002495841,0.15171,0.00333471495202712,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599733,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_74,7,1941,0.49798213688806164,0.3858965093014235,3.1511398794645906,0.0029237351823153,4.813464735682341,0.37170301511208287,0.18837,0.0029237351823153,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.6452528875352902,1,15/06/1941,large,11.709736325180186,22.13,-0.6762353797023902,-0.26501651373467644,Training
Q20,Q20_74,8,1942,-0.057162466482422875,1.900995224457089,3.0306647416241694,5.373887115634917e-4,5.967295756726307,0.2580655804563889,0.8916300000000001,5.373887115634917e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.49798213688806164,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_74,12,1946,-1.3862943611199186,1.9871138226735936,1.970710377327166,7.693539094773566e-4,2.9214758098479754,0.26868650876422967,0.95624,7.693539094773566e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599733,1,15/06/1946,large,13.275742313285,22.643333333333334,-0.38884328691644876,-0.03684931661475252,Training
Q20,Q20_75,4,1938,-0.6931471805599673,61.439607185159275,0.00293005888791685,0.00765750000001398,0.29442748435921706,9.66487449454754,0.42464,0.00765750000001398,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.6931471805599733,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_75,12,1946,1.0382289124576174,52.91901588393021,5e-6,0.09535025933798769,0.10330351419973176,2.1237608662104277,0.02184,0.09535025933798769,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.138269506468744,1,15/06/1946,large,13.275742313285,22.643333333333334,-0.38884328691644876,-0.03684931661475252,Training
Q20,Q20_75,13,1947,2.2827904079700017,30.64274857627492,0.04538870851659936,0.0118942144294172,0.38695839698545326,0.2059628906768888,0.19748,0.0118942144294172,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.0382289124576174,1,15/06/1947,large,11.432734935441838,19.476666666666667,-0.7270704401722803,-1.4443742339129793,Training
Q20,Q20_75,16,1950,-1.3862943611199186,18.17900125242892,0.19477046821693841,0.08754845059482491,10.494777343748758,0.25539785230217016,0.14762999999999996,0.08754845059482491,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.32306614425114094,1,15/06/1950,large,14.117306118660144,23.39,-0.23440021002096295,0.295030242832408,Training
Q20,Q20_75,18,1952,0.31868694110848367,18.01384500090175,0,0.02361658440499514,6.782565949170662,0.3075624273517416,0.6091500000000001,0.02361658440499514,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.34471103079235926,1,15/06/1952,large,14.3320477321194,20.355,-0.1949910109699598,-1.0539712700097341,Training
Q20,Q20_77,2,1936,-0.24034051080468713,0.03882598240381967,0.00597157894157124,0.01737420570226636,3.710311219108109,0.03984449798997659,0.38914,0.01737420570226636,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.49726262284783224,1,15/06/1936,large,10.12984867115442,20.163333333333334,-0.9661750240626431,-1.1391635676356793,Training
Q20,Q20_77,3,1937,-0.44375359261420666,0,0.00372737412211559,0.00375513760150064,2.9215835524476046,0.02614445372587187,0.16043,0.00375513760150064,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.24034051080468713,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_77,4,1938,-0.36214320736837063,0.06511688886161239,0.00235931554693283,0.02175410370948634,1.7493862406576273,0.11553275444402332,0.2128,0.02175410370948634,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.44375359261420666,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_77,5,1939,-1.3862943611199186,0.01480079865823606,0.00806722641757027,0.01741537735274945,2.3991587191785273,0.1856967008960552,0.40119,0.01741537735274945,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.36214320736837063,1,15/06/1939,large,11.750390510145406,24.156666666666666,-0.6687745581050214,0.6357994333361886,Training
Q20,Q20_77,7,1941,-1.3862943611199146,0,0.01348302641867492,0.01182359731552129,2.5148520762790896,1.2725536156488686,0.9176,0.01182359731552129,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.44270196779609466,1,15/06/1941,large,11.709736325180186,22.13,-0.6762353797023902,-0.26501651373467644,Training
Q20,Q20_77,12,1946,-0.11818885937244258,0.43016928046067865,0.0035486822158997,4.005148438999664e-4,1.8440318887231544,0.12639432445048462,0.15545,4.005148438999664e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.2306838805351874,1,15/06/1946,large,13.275742313285,22.643333333333334,-0.38884328691644876,-0.03684931661475252,Training
Q20,Q20_77,13,1947,0.20341212275658346,0.17528879060041372,0.03383657897340061,2.2378912204055332e-5,4.357200957253165,0.04684672873693191,0.43209,2.2378912204055332e-5,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.11818885937244258,1,15/06/1947,large,11.432734935441838,19.476666666666667,-0.7270704401722803,-1.4443742339129793,Training
Q20,Q20_78,3,1937,-0.47937321296079716,1.6114364202337763,0.03199881385964245,1.93729617007125e-4,0.8003475418429038,48.59113674006285,0.9861500000000002,1.93729617007125e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.5193442050585897,1,15/06/1937,large,13.09152850610452,25.64666666666667,-0.42265004881123197,1.2980769470544076,Training
Q20,Q20_78,4,1938,-1.3862943611198746,2.656596124803212,0,3.726366014952816e-4,0.4832603767126036,51.55106994866181,1.32655,3.726366014952816e-4,P7 E1 Q2,UG,NA,P7E1,Control,NA,-0.47937321296079716,1,15/06/1938,large,17.879565029672584,21.996666666666666,0.4560463593098136,-0.32428072077881204,Training
Q20,Q20_78,8,1942,0.0975915313436839,60.169094632848534,0.0109960369522884,0.19044179022146712,0.411121352154227,24.505411493491973,0.9667,0.19044179022146712,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.0848331279096555,1,15/06/1942,large,17.077475187937395,20.37,0.3088475107935384,-1.0473040467172687,Training
Q20,Q20_78,12,1946,2.107096774531163,4.439365079668881,0.1658399385713946,0.00394777396651823,0.1941059311949297,58.684897459989955,0.8151600000000001,0.00394777396651823,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.0749713301578911,1,15/06/1946,large,13.275742313285,22.643333333333334,-0.38884328691644876,-0.03684931661475252,Training
Q20,Q20_78,13,1947,2.0940004972256805,0.4384670285033621,0,0.00832315857773262,0.7048631362286909,25.822364039551086,0.6894600000000001,0.00832315857773262,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.107096774531163,1,15/06/1947,large,11.432734935441838,19.476666666666667,-0.7270704401722803,-1.4443742339129793,Training
Q20,Q20_78,16,1950,0.855741489726218,0.1391239502250732,0.03216559257078059,0.01515715581044877,0.8009047356678141,0.12391101523833692,1.00171,0.01515715581044877,P7 E1 Q2,UG,NA,P7E1,Control,NA,1.389336390006238,1,15/06/1950,large,14.117306118660144,23.39,-0.23440021002096295,0.295030242832408,Training
Q20,Q20_78,17,1951,2.2117289890067755,0.41446541867716824,0.00929642728529374,0.00322414437657368,2.379273232807946,0.5189445369480457,0.15694,0.00322414437657368,P7 E1 Q2,UG,NA,P7E1,Control,NA,0.855741489726218,1,15/06/1951,large,11.556686230632906,24.043333333333333,-0.7043230034452984,0.5854248573486732,Training
Q20,Q20_78,18,1952,1.0286377110636944,0,0.2529711905077833,0.02972846420757302,0.5972969391335656,0.05663234877148926,1.0098,0.02972846420757302,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.2117289890067755,1,15/06/1952,large,14.3320477321194,20.355,-0.1949910109699598,-1.0539712700097341,Training
Q20,Q20_78,21,1955,2.810448241158317,0.01399755743657888,0.04285,0.05641517732060753,1.9348351165075912,0.09852126892902333,0.41756,0.05641517732060753,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.8572756735118565,1,15/06/1955,large,13.469359894337494,25.53,-0.35331075240413296,1.2462207658907885,Training
Q20,Q20_78,22,1956,0.3169622969228669,0,0.05433946960224209,0.04274590242557074,0.8296303252667276,0.12139167237476248,1.0085400000000002,0.04274590242557074,P7 E1 Q2,UG,NA,P7E1,Control,NA,2.810448241158317,1,15/06/1956,large,14.788030452081374,23.413333333333334,-0.11130944834535615,0.30540147906513176,Training
