quad,pid,age,year,area0,survives,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,date_reformat,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,climate,size_class,TAVG,VWC,TAVG_scaled,VWC_scaled,Split
Q17,Q17_64,1,1957,6.18941925111178,1,1.1738165994756901e-15,0,0,0.00914448672438637,22.0760878722092,0.2341,1.1738165994756901e-15,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q17,Q17_65,1,1957,2.10973780855783,0,1.38472019170812,0,0.0351825,0.0572543034672107,9.14715319195819,0.54082,1.38472019170812,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q17,Q17_66,1,1957,6.00227696746657,1,0.0305494386068747,0,0.00102367810607394,0.0453189780979328,2.43948908361367,0.08313,0.0305494386068747,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q17,Q17_67,1,1957,0.746444116992598,0,3.83740089716989,0,0.0209548925133121,0.59797794137264,4.10094137419343,0.03077,3.83740089716989,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q17,Q17_68,1,1957,-1.38629436111989,0,1.36995060548978,0,0.0177447512874516,0.491498312769513,2.29174952182804,0.63766,1.36995060548978,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,small,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q17,Q17_69,1,1957,-1.38629436111989,0,5.23896653832968,0,0.019812405351995,0.547575789971196,4.74745211656029,0.03077,5.23896653832968,15/06/1956,P2 Q3,G,4,P2,Control,NA,1,small,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_33,1,1931,4.89263396596278,1,0.0191321344057849,0.476179061497007,6.0270472347588e-4,0.262971636171208,0.35288537090909,2.5e-4,0.0191321344057849,15/06/1930,P2 Q4,G,5,P2,Control,NA,1,large,10.556010928961749,15.159530107835044,-2.6304446704934232,-0.022149615653156443,Training
Q18,Q18_33,2,1932,5.00790206401564,1,0.038739377746942,0.179793849528421,8.2432941589886e-4,0.261998253411632,0.470812114401207,4.4e-4,0.038739377746942,15/06/1931,P2 Q4,G,5,P2,Control,NA,1,large,12.738934426229504,11.060025994082782,-0.129197451626837,-0.8270506915959689,Training
Q18,Q18_33,5,1935,-1.38629436111989,0,2.92508672538018,3.60605928918567,0.15128867332134,0.115082488536856,3.12661236302738,0.84908,2.92508672538018,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_34,1,1931,4.31795327551466,1,0.0191321344057854,0.00190927377223562,0.398589420832003,0.0904655661292147,3.01999778934254,0.30163,0.0191321344057854,15/06/1930,P2 Q4,G,5,P2,Control,NA,1,large,10.556010928961749,15.159530107835044,-2.6304446704934232,-0.022149615653156443,Training
Q18,Q18_34,2,1932,4.67391833450822,1,0.0387393777469409,5.4222617904083e-4,0.252394246882329,0.337691949004112,0.702526681596486,0.09529,0.0387393777469409,15/06/1931,P2 Q4,G,5,P2,Control,NA,1,large,12.738934426229504,11.060025994082782,-0.129197451626837,-0.8270506915959689,Training
Q18,Q18_34,5,1935,2.6613233103451,1,0.0436936583649322,1.05786955744956,0.0362400846365241,0.324404509716913,0.226259418762014,0.28174,0.0436936583649322,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,large,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_35,1,1931,1.86956418062381,1,0.530780561803357,8.74666929642967,0.233357312993313,0.941022138273971,0.436948615333703,0.69998,0.530780561803357,15/06/1930,P2 Q4,G,5,P2,Control,NA,1,large,10.556010928961749,15.159530107835044,-2.6304446704934232,-0.022149615653156443,Training
Q18,Q18_35,2,1932,2.57505142520957,1,0.77690586956877,5.02265749136601,0.99306227024969,1.03424399331383,1.14922811161632,0.39781,0.77690586956877,15/06/1931,P2 Q4,G,5,P2,Control,NA,1,large,12.738934426229504,11.060025994082782,-0.129197451626837,-0.8270506915959689,Training
Q18,Q18_35,5,1935,2.45363328628079,1,0.0777949950399647,3.62634386536261,0.117329579858101,0.195080733257757,3.8050875501718,0.33555,0.0777949950399647,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,large,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_37,1,1935,1.07387091274024,1,0.0772799540322478,1.5271944246115,1.19862284135845,0.146860317831764,2.73412661435119,0.87308,0.0772799540322478,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,large,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_38,1,1935,0.881905933694888,1,0,0.00445927339229489,0,0.0426668279130047,0.469749445824461,0.06393,0,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,large,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_39,1,1935,2.52117254449662,1,0.249999999999963,0,0,0.0209675243191029,0.276907334660923,0.09876,0.249999999999963,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,large,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_40,1,1935,-1.38629436111989,0,2.75396650321353,1.32664877673763,1.31301448738084,0.164896932993786,2.40645009831745,0.87308,2.75396650321353,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_41,1,1935,-1.38629436111989,0,12.4431782933303,0,0,0.0290279041300889,0.273581715212594,0.06701,12.4431782933303,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_42,1,1935,-1.38629436111989,0,2.1654991030829,0.00449304822145518,0,0.045882326627076,0.468188843007627,0.06393,2.1654991030829,15/06/1934,P2 Q4,G,5,P2,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q18,Q18_67,1,1957,-1.2335900213295,0,56.1528634477979,0.911390484545609,0.0243884249877344,0,29.584897140714,0.27433,56.1528634477979,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,small,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_68,1,1957,3.85036978938036,1,1.99125469206302,8.79441702616019,0,0,0.108174115588835,0.01101,1.99125469206302,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_69,1,1957,5.70865861197764,1,0.862682111833469,1.99160460660733,0.00724403767486251,0,22.5551525864193,0.09716,0.862682111833469,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_70,1,1957,4.3685525067108,1,0.170850613369702,1.15623689106123,0.00963522125427141,0,1.13084341611472,0.06244,0.170850613369702,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_71,1,1957,5.94127915098525,1,0,0,0,0,1.08689963672928,0.00669,0,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_73,1,1957,6.10678023547595,1,0.493254863331358,0.0383972803206356,0.0016575,0,7.32524265398432,0.1725,0.493254863331358,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_74,1,1957,5.28678458368247,1,5.86908299737843e-16,0,0,0,1.76025795780625,0.00999,5.86908299737843e-16,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q18,Q18_75,1,1957,4.24951658971749,1,0.038152441627078,8.29164515447446,0,0,5.45161687319031,0.20273,0.038152441627078,15/06/1956,P2 Q4,G,5,P2,Control,NA,1,large,12.375409836065572,16.883343475040046,-0.5457328324018513,0.31630576711701364,Training
Q19,Q19_1,1,2008,4.04776556420879,1,1.5285195331671301e-15,3.64797120437066,0,0.0203070038362932,0,0.15412,1.5285195331671301e-15,15/06/2007,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.96693989071038,12.376566070380068,0.13205679509000262,-0.5685597876891565,Training
Q19,Q19_1,3,2010,4.95924055945274,1,0,1.25464651999094,0.0124305365248002,0.00384235770206538,0,0.03196,0,15/06/2009,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.404371584699453,12.526714955453347,0.6332767459511863,-0.5390793930380879,Training
Q19,Q19_118,3,1955,-1.38629436111989,1,1.08386451906882,3.78570207000654e-6,0,0.37556637893875,17.4769702946157,0.04667,1.08386451906882,15/06/1954,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,14.156010928961747,13.281703306185197,1.4945235197295186,-0.39084416288188795,Training
Q19,Q19_120,1,1955,5.21372990073376,1,7.375e-4,0,4.27123521973689e-5,0.0168864597458723,0.082335581510997,0.00146,7.375e-4,15/06/1954,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,14.156010928961747,13.281703306185197,1.4945235197295186,-0.39084416288188795,Training
Q19,Q19_120,2,1956,5.15711103048722,1,8.38440428196918e-16,4.80981610145523e-5,1.39150565206826e-6,0.0732958263281638,17.6810106489916,0.00644,8.38440428196918e-16,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_121,1,1955,-1.38629436111989,0,0,0.0538306021868763,0,2.16757470490066,0.00378524377087674,0.11357,0,15/06/1954,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,14.156010928961747,13.281703306185197,1.4945235197295186,-0.39084416288188795,Training
Q19,Q19_122,1,1956,-1.38629436111989,0,26.5727422303076,0.161993003843155,0.0150192148003803,0.941646981766284,0.974668975935477,0.8409,26.5727422303076,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_123,1,1956,-1.38629436111989,0,45.9867958587101,0.00447521630633793,0.162614673417359,1.39018685432037,0.529005783000933,0.72761,45.9867958587101,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_124,1,1956,-1.38629436111989,0,0.943405952735316,3.64238041749946e-5,0,2.22580851917825,15.1295048680774,0.0374,0.943405952735316,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_125,1,1956,-1.38629436111989,0,0.866609117984612,6.81499472023682e-5,0,1.65264725325066,6.45062886790361,0.01608,0.866609117984612,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_126,1,1956,-1.38629436111989,0,0.921390728781253,0,0,0.738582187404447,7.05274916323112,0.00823,0.921390728781253,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_127,1,1956,-1.38629436111989,0,0.020731868911744,1.65289525608751,0,0.362750134858424,2.12487632048022,0,0.020731868911744,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_2,1,2008,4.21794691752728,1,7.3750000000046e-4,0.0917459115497708,0,0.866035326472834,5.43875137560485e-5,0.07925,7.3750000000046e-4,15/06/2007,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.96693989071038,12.376566070380068,0.13205679509000262,-0.5685597876891565,Training
Q19,Q19_2,2,2009,4.83413480071153,1,2.52384779741988e-16,0.0313894212801513,0.516314316412222,1.4416810698678,0,0.02543,2.52384779741988e-16,15/06/2008,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.89098360655738,14.296063379675445,1.190848721268971,-0.1916836078755341,Training
Q19,Q19_2,3,2010,5.38339505185836,1,0,0.284201968200253,0.0715359302798234,1.10724302680232,4.4125e-4,3.2352,0,15/06/2009,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.404371584699453,12.526714955453347,0.6332767459511863,-0.5390793930380879,Training
Q19,Q19_3,1,2008,5.8937252144121,1,0,1.92056627675143,0,16.8515227325279,3.1091979144756e-4,0.39792,0,15/06/2007,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.96693989071038,12.376566070380068,0.13205679509000262,-0.5685597876891565,Training
Q19,Q19_3,2,2009,6.29204442000843,1,0,3.00324128012944,6.1872577510651e-5,3.49073943054352,0.00207683492147674,0.00636,0,15/06/2008,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.89098360655738,14.296063379675445,1.190848721268971,-0.1916836078755341,Training
Q19,Q19_3,3,2010,6.52730501537695,1,0,0.0964907651034988,0,0.938762530097177,0.00373665532104305,0.01629,0,15/06/2009,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.404371584699453,12.526714955453347,0.6332767459511863,-0.5390793930380879,Training
Q19,Q19_4,1,2008,5.38156369972519,1,0,8.14594067048931,0,7.1389270555062e-4,0,0.06439,0,15/06/2007,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.96693989071038,12.376566070380068,0.13205679509000262,-0.5685597876891565,Training
Q19,Q19_4,2,2009,5.27428354370558,1,0,2.13854330173189,0.265718292639535,2.914854238315e-4,0,0.06515,0,15/06/2008,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.89098360655738,14.296063379675445,1.190848721268971,-0.1916836078755341,Training
Q19,Q19_4,3,2010,5.78340684298584,1,1.6768808563938399e-16,0.00529511404532759,0.0046711782016038,0.00525138838605408,0.00194220146874494,0.86435,1.6768808563938399e-16,15/06/2009,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.404371584699453,12.526714955453347,0.6332767459511863,-0.5390793930380879,Training
Q19,Q19_48,3,1930,-1.38629436111989,0,0,0,0,2.0051556380765,0,0.0153,0,15/06/1929,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,11.453688524590163,12.292354096117965,-1.60186369075925,-0.58509405788624,Training
Q19,Q19_49,1,1934,-1.38629436111989,1,7.3477057535453e-4,0,0.0151548206109096,0.785196168333351,3.9182524853481e-4,0.38411,7.3477057535453e-4,15/06/1933,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.523497267759566,13.533642334045503,-0.37605062542697887,-0.3413781813948887,Training
Q19,Q19_49,2,1935,-1.38629436111989,0,0,0,0.00431141483144662,0.674263477700803,1.0050139420343e-4,0.00636,0,15/06/1934,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q19,Q19_5,1,2008,-1.38629436111989,0,0.200287150207203,4.76805809005391,0,6.08908448060136,3.47535940630217e-5,0.21828,0.200287150207203,15/06/2007,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.96693989071038,12.376566070380068,0.13205679509000262,-0.5685597876891565,Training
Q19,Q19_50,1,1934,-1.38629436111989,1,0.02689,0,0.234152461284988,0.364950587457801,3.0925354734934e-4,0.00493,0.02689,15/06/1933,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.523497267759566,13.533642334045503,-0.37605062542697887,-0.3413781813948887,Training
Q19,Q19_50,2,1935,-1.38629436111989,0,0,7.625e-4,0.194937422376305,0.514967538680971,0.155263445516895,0.00625,0,15/06/1934,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,14.282513661202184,15.84140614030671,1.6394734493039893,0.11173066278220425,Training
Q19,Q19_51,1,1934,-1.38629436111989,0,0.0276247705753545,0,0.282035472946951,0.251693098932945,0.00209310684670569,0.01816,0.0276247705753545,15/06/1933,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.523497267759566,13.533642334045503,-0.37605062542697887,-0.3413781813948887,Training
Q19,Q19_52,1,1936,3.74790722572675,1,7.64259766583564e-16,7.6894051820065e-4,0.0158852165656092,0.130270094954352,21.4993465825219,0.00197,7.64259766583564e-16,15/06/1935,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,14.288524590163936,15.013023125002881,1.6463609189597994,-0.050914955275369406,Training
Q19,Q19_52,2,1937,3.90748061164888,1,7.3749999999987e-4,0,0.013964726696427,0.677061258862586,10.3150154935174,0.55481,7.3749999999987e-4,15/06/1936,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.052459016393447,11.1076719639814,0.23004670428398322,-0.8176958302830882,Training
Q19,Q19_52,3,1938,4.51858249931092,1,7.3750000000139e-4,0,0.00760181502723659,0.201137718853464,11.8572956100654,0.00206,7.3750000000139e-4,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_52,4,1939,4.83337525660378,1,0.0096673404245571,0,0.0144478156536941,0.213584520041424,9.43832776177368,0.77398,0.0096673404245571,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_52,5,1940,4.71963741423828,1,7.3749999999945e-4,0,0.0136244129784846,0.194847765671212,4.7432579677411,0.52329,7.3749999999945e-4,15/06/1939,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.390710382513666,12.529490888565668,-0.5282010914597915,-0.5385343633255045,Training
Q19,Q19_52,6,1941,5.15640175869307,1,7.375000000005e-4,0,0.0723492463977521,0.185742458462716,1.7363284016981,0.88114,7.375000000005e-4,15/06/1940,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.21584699453552,16.936824772081945,0.4172606522008972,0.32680634287870985,Training
Q19,Q19_52,7,1942,5.66336493450255,1,0.0151706356912008,0.148131576712167,0.145251262488997,0.277492530772591,1.15878154300644,0.0943,0.0151706356912008,15/06/1941,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.562568306010933,16.150614729756384,0.814542424619914,0.17244101199344128,Training
Q19,Q19_52,11,1946,6.7800477598991,1,3.35376171278767e-16,0,0.105103155253313,0.544315172327221,0.599016669539868,1.52396,3.35376171278767e-16,15/06/1945,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,11.90136612021858,13.07997774090837,-1.0889037348029422,-0.4304511787626144,Training
Q19,Q19_52,12,1947,6.41182849345444,1,3.35376171278767e-16,7.99589922618131e-5,0.696955788403235,0.237622499689919,0.277159519267265,0.23473,3.35376171278767e-16,15/06/1946,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,11.716393442622952,15.956244343200167,-1.3008499601202559,0.13427811986566085,Training
Q19,Q19_52,15,1950,5.98939933395125,1,0,3.6232858232852e-4,6.2259824815425e-4,0.581456564571727,0.213383048397471,0.04733,0,15/06/1949,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.756693989071037,14.385799141596106,-0.10884810946195089,-0.1740647912293477,Training
Q19,Q19_52,16,1951,6.35933625234547,1,0,0,0.1296125,0.926930962546349,0.394040736384977,0.18424,0,15/06/1950,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.292076502732236,12.65203079039602,0.5046062901086178,-0.5144747463346829,Training
Q19,Q19_52,17,1952,6.21639175975523,1,6.70752342557534e-16,5e-6,0,0.98727900186976,0.0641010720475243,0.09348,6.70752342557534e-16,15/06/1951,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.681147540983607,11.650993949572712,-0.19541108036333302,-0.7110194034150702,Training
Q19,Q19_52,20,1955,6.5166480018614,1,0,7.1381602459759e-4,3.09318542642394,0.843708137371367,0.317388144592404,0.11043,0,15/06/1954,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,14.156010928961747,13.281703306185197,1.4945235197295186,-0.39084416288188795,Training
Q19,Q19_52,21,1956,6.74571038217033,1,0,0.00244722951322717,0.7894334325796,0.980043864292444,0.0923445376511799,0.62047,0,15/06/1955,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.30300546448087,15.08284485954306,0.5171289622100844,-0.03720608032460268,Training
Q19,Q19_53,1,1936,-1.38629436111989,0,38.5723449251059,0.00142961661430632,0.0144289221546086,0.146539513190326,20.7687354644592,0.00197,38.5723449251059,15/06/1935,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,14.288524590163936,15.013023125002881,1.6463609189597994,-0.050914955275369406,Training
Q19,Q19_54,1,1937,-1.38629436111989,0,0.146831516325022,0,0.119759697666944,6.713167386547,0.0236108949635434,0.29959,0.146831516325022,15/06/1936,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.052459016393447,11.1076719639814,0.23004670428398322,-0.8176958302830882,Training
Q19,Q19_55,1,1938,-1.38629436111989,1,0.269592372140252,0,0.0767863000858425,2.41085884188989,0.0277212160075135,0.61222,0.269592372140252,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_55,2,1939,1.10759335478598,1,0.37136795180574,0,0.122779725299471,4.52999295055507,0.0190752786359245,1.15,0.37136795180574,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_55,3,1940,-1.38629436111989,1,0.330783129491487,0,0.0245381173687059,5.50167805603267,0.0205970930880644,0.53581,0.330783129491487,15/06/1939,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.390710382513666,12.529490888565668,-0.5282010914597915,-0.5385343633255045,Training
Q19,Q19_55,4,1941,-1.38629436111989,1,0.496673838156629,0,0.0389490665134665,4.10888146435411,0.0513451165784677,0.925,0.496673838156629,15/06/1940,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.21584699453552,16.936824772081945,0.4172606522008972,0.32680634287870985,Training
Q19,Q19_55,5,1942,1.68502548670349,1,1.20424715359875,6.41254265027501e-6,0.0794959302749912,4.13365747551899,0.0943125274957293,0.71966,1.20424715359875,15/06/1941,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,13.562568306010933,16.150614729756384,0.814542424619914,0.17244101199344128,Training
Q19,Q19_56,1,1938,-1.38629436111989,0,0,0,0,0.0102677362788457,0.0345933554585963,0.57139,0,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_57,1,1938,-1.38629436111989,0,0,0,0,0.487969344174954,0.015840756090504,0.04801,0,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_58,1,1938,-1.38629436111989,0,0,0,0.765582603668908,4.69624379518733,0,1.33388,0,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_59,1,1938,-1.38629436111989,1,0.25,0,1.025e-4,6.18210309897803,0.0090718628877158,0.38592,0.25,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_59,2,1939,-1.38629436111989,1,0.0089175,0,0,8.06258014272412,0.00810454622015613,1.21568,0.0089175,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_59,3,1940,-1.38629436111989,0,0,0,0,8.84932399457522,0.00654211289273861,0.81799,0,15/06/1939,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,12.390710382513666,12.529490888565668,-0.5282010914597915,-0.5385343633255045,Training
Q19,Q19_60,1,1938,-1.38629436111989,0,0.25,0,2.74999999999999e-5,6.93261397630063,0.00748277675425631,0.1464,0.25,15/06/1937,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.453278688524588,14.52609242747512,0.6893157036052453,-0.1465194555940545,Training
Q19,Q19_61,1,1939,-1.38629436111989,0,0.742539572416413,0,0.475883518239812,4.99072129594462,0.0511531055424728,0.43653,0.742539572416413,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_62,1,1939,-1.38629436111989,0,0.0545648653857035,0,0,7.17756175522906,0.0307125932427827,0.34202,0.0545648653857035,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_66,1,1939,-1.38629436111989,0,7.375e-4,0,0,1.34327362255025,0.00682757599844997,0.03696,7.375e-4,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_67,1,1939,-1.38629436111989,0,0.00886085560789011,0,0,1.32426404189098,0.0489617611309848,0.59288,0.00886085560789011,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_68,1,1939,-1.38629436111989,0,0.00141835560789012,0,0,0.0430018080871424,0,0.48691,0.00141835560789012,15/06/1938,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.31693989071038,16.207892969431253,0.5330953691394551,0.18368708358238128,Training
Q19,Q19_71,1,1942,-1.38629436111989,1,7.375e-4,0,0.0108702958560721,2.58958075147247,0.00851028009103968,0.17716,7.375e-4,15/06/1941,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,small,13.562568306010933,16.150614729756384,0.814542424619914,0.17244101199344128,Training
Q19,Q19_71,5,1946,3.30030048009963,1,0,0,0.20171975351456,0.776947963702793,0.00149272920756724,0.16228,0,15/06/1945,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,11.90136612021858,13.07997774090837,-1.0889037348029422,-0.4304511787626144,Training
Q19,Q19_71,6,1947,3.3703463412075,1,7.3749999999996e-4,0,0.436353755264449,2.34121942120878,0.0121527053890473,0.11629,7.3749999999996e-4,15/06/1946,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,11.716393442622952,15.956244343200167,-1.3008499601202559,0.13427811986566085,Training
Q19,Q19_71,9,1950,3.16391724759438,1,1.14638964987535e-15,0,0.187400201032676,1.58969728348775,0.00757637926765258,0.07221,1.14638964987535e-15,15/06/1949,P7 E1 Q1,UG,NA,P7E1,Control,NA,1,large,12.756693989071037,14.385799141596106,-0.10884810946195089,-0.1740647912293477,Training
