quad,pid,age,year,area,W.ARTR,W.HECO,W.POSE,W.PSSP,W.allcov,W.allpts,W.intra,QuadName,Grazing,paddock,Group,Treatment,PrecipGroup,area0,climate,date_reformat
Q11,Q11_137,3,1932,2.5006133456699864,0.01216556835776495,0.02731146268215464,0.37698609609989586,3.5320364728525,1.927287777264465e-4,1.1e-4,0.02731146268215464,P1 Q1,G,2,P1,Control,NA,2.413026463088796,1,15/06/1932
Q11,Q11_137,4,1933,2.601932843781388,0,0.07617299363709622,0.2293418338675,2.2808810669146777,3.1049034562634814e-4,0,0.07617299363709622,P1 Q1,G,2,P1,Control,NA,2.5006133456699864,1,15/06/1933
Q11,Q11_137,5,1934,2.727261983166842,0.02259592888992847,0.08351808363261357,0.719890048671319,3.3329801930614105,0.719982919791767,9.1e-4,0.08351808363261357,P1 Q1,G,2,P1,Control,NA,2.601932843781388,1,15/06/1934
Q11,Q11_137,6,1935,1.319326447399239,0,0.13086841677883831,0.6556553419665982,3.186647319905204,0.6520599819865871,0.01577,0.13086841677883831,P1 Q1,G,2,P1,Control,NA,2.727261983166842,1,15/06/1935
Q11,Q11_137,7,1936,0.22899393621578815,0,0.15641758719030793,4.737213603807075,1.6618468625833929,0.6534377364171038,0.37775,0.15641758719030793,P1 Q1,G,2,P1,Control,NA,1.319326447399239,1,15/06/1936
Q11,Q11_137,8,1937,2.862427993052255,0,0.20224870774613124,0.3823435555121822,7.525498487506235,1.607018555746363,1.16137,0.20224870774613124,P1 Q1,G,2,P1,Control,NA,0.22899393621578815,1,15/06/1937
Q11,Q11_137,9,1938,2.7263607687196965,0,0.08253616352012619,0.6308162015474544,2.1944626419303597,0.0093584083653454,0.00564,0.08253616352012619,P1 Q1,G,2,P1,Control,NA,2.862427993052255,1,15/06/1938
Q11,Q11_137,10,1939,2.8349163834834457,7.375e-4,0.16539439698757197,0.34129853148802647,2.1588805420777413,1.401363833930992,0.04711,0.16539439698757197,P1 Q1,G,2,P1,Control,NA,2.7263607687196965,1,15/06/1939
Q11,Q11_137,11,1940,2.799472253936499,0,0.03613313598159656,0.3689385584885768,3.033406328159945,1.8696541601195784,0.04681,0.03613313598159656,P1 Q1,G,2,P1,Control,NA,2.8349163834834457,1,15/06/1940
Q11,Q11_137,12,1941,3.072749833657198,0,0.09746793718564956,0.6088861239934523,1.25859111328321,0.9973044583750804,0.01584999999999999,0.09746793718564956,P1 Q1,G,2,P1,Control,NA,2.799472253936499,1,15/06/1941
Q11,Q11_137,13,1942,3.115670432038276,0,0.10860125412091089,0.20732459930186267,0.6761458821437377,1.4968014763450237,0.0481,0.10860125412091089,P1 Q1,G,2,P1,Control,NA,3.072749833657198,1,15/06/1942
Q11,Q11_137,17,1946,4.279524841812267,0,0.25168835997900035,1.019158214595386,0.34495509809003994,0.21023036949784785,0.4297,0.25168835997900035,P1 Q1,G,2,P1,Control,NA,3.7746120073186757,1,15/06/1946
Q11,Q11_137,18,1947,4.315614250347812,0,0.12793586194556583,0.26169217540678813,0.529360201151647,0.1635002860021454,0.13605,0.12793586194556583,P1 Q1,G,2,P1,Control,NA,4.279524841812267,1,15/06/1947
Q11,Q11_137,21,1950,4.613907567174077,0,0.0010090606754819,2.75e-5,1.3496305511364373,0.07078497439109767,0,0.0010090606754819,P1 Q1,G,2,P1,Control,NA,4.074624509098296,1,15/06/1950
Q11,Q11_139,2,1931,1.9335970515643077,0,0.4526963108424947,0,0.11865373410011684,0,0.18261,0.4526963108424947,P1 Q1,G,2,P1,Control,NA,0.4331524300229246,1,15/06/1931
Q11,Q11_139,3,1932,1.1808983396624269,0,0.9340908781928304,9.925315667876496e-4,0.00928485927311905,3.9346578557101254e-5,0.52907,0.9340908781928304,P1 Q1,G,2,P1,Control,NA,1.9335970515643077,1,15/06/1932
Q11,Q11_139,4,1933,1.8314329777684155,0,0.15416477021852285,0,0.02849975239542307,0,0.04667,0.15416477021852285,P1 Q1,G,2,P1,Control,NA,1.1808983396624269,1,15/06/1933
Q11,Q11_139,5,1934,2.048652972559096,0,0.4683331306614814,0.03979099102253029,0.10141276413081518,7.816499405821486e-4,0.80258,0.4683331306614814,P1 Q1,G,2,P1,Control,NA,1.8314329777684155,1,15/06/1934
Q11,Q11_139,6,1935,0.5529289036831531,0,0.03214250117138161,0.12947700757338612,0.01798735497796822,7.044125959881225e-5,0.5290199999999999,0.03214250117138161,P1 Q1,G,2,P1,Control,NA,2.048652972559096,1,15/06/1935
Q11,Q11_139,7,1936,1.2805236348652036,0,2.5071475128567825e-5,0.3156775865921356,0.04809628809473688,1.6635110626110326e-4,0.15135,2.5071475128567825e-5,P1 Q1,G,2,P1,Control,NA,0.5529289036831531,1,15/06/1936
Q11,Q11_139,8,1937,-1.3862943611199186,0,0.20194212334031353,0.099508414154473,0.16403478398321267,2.65595024483318e-4,0.02673,0.20194212334031353,P1 Q1,G,2,P1,Control,NA,1.2805236348652036,1,15/06/1937
Q11,Q11_140,2,1931,2.3040906153765937,0,0.7956274665325525,0,0.26261270844123646,1.25e-6,0.18261,0.7956274665325525,P1 Q1,G,2,P1,Control,NA,0.5151683266127229,1,15/06/1931
Q11,Q11_140,3,1932,0.7618678249061748,0,0.9262302997544244,0.06695051871994441,0.05323932377873192,9.900679272608097e-5,0.56033,0.9262302997544244,P1 Q1,G,2,P1,Control,NA,2.3040906153765937,1,15/06/1932
Q11,Q11_140,4,1933,1.1962738564716484,0,0.38156468187842385,7.5e-6,0.29682000138764164,0,0.00146,0.38156468187842385,P1 Q1,G,2,P1,Control,NA,0.7618678249061748,1,15/06/1933
Q11,Q11_140,5,1934,-1.3862943611199186,0,0.762245577477767,1.94227988222785,0.25808583609486074,9.52919588772577e-4,0.10878,0.762245577477767,P1 Q1,G,2,P1,Control,NA,1.1962738564716484,1,15/06/1934
Q11,Q11_141,2,1931,0.21628131532526765,0,0.5616995827801368,2.141888122188027e-5,0.30390701872901876,6.25e-6,0.02009,0.5616995827801368,P1 Q1,G,2,P1,Control,NA,0.18826331985053038,1,15/06/1931
Q11,Q11_142,2,1931,1.2826604888058084,0,2.4810693362692566e-4,1.789215444835668e-4,0.02337694403736509,0,0.00143,2.4810693362692566e-4,P1 Q1,G,2,P1,Control,NA,1.0326421027278014,1,15/06/1931
Q11,Q11_142,3,1932,-1.3862943611199186,0,0.00183052115541747,3.50607623137685e-4,0.02567572685503653,0.1577672875584432,0,0.00183052115541747,P1 Q1,G,2,P1,Control,NA,1.2826604888058084,1,15/06/1932
Q11,Q11_142,5,1934,1.2517994835319968,0,0.03018747197159113,2.572826136198276e-4,0.04235274791047912,0.4456558550614091,0.07238,0.03018747197159113,P1 Q1,G,2,P1,Control,NA,1.323782068297176,1,15/06/1934
Q11,Q11_142,6,1935,0.3429029016090812,0,0.00332632955870279,2.1237200892530072e-4,0.06465154869716538,0.03684806415442577,0.01148,0.00332632955870279,P1 Q1,G,2,P1,Control,NA,1.2517994835319968,1,15/06/1935
Q11,Q11_142,7,1936,-1.3862943611199026,0,0.0062825260432455,0.00274033056326817,0.03723092553245465,0.06833590796613143,0.03123,0.0062825260432455,P1 Q1,G,2,P1,Control,NA,0.3429029016090812,1,15/06/1936
Q11,Q11_143,4,1933,3.630665822383121,0,0.00477765670370623,0.01757959864004695,0.4473153321925521,0,0,0.00477765670370623,P1 Q1,G,2,P1,Control,NA,3.7693622200448917,1,15/06/1933
Q11,Q11_143,5,1934,3.4745355006335323,0,0.00746036598937129,0.5098842634430047,0.5315985231371542,0.00441810621330631,0.00492999999999999,0.00746036598937129,P1 Q1,G,2,P1,Control,NA,3.630665822383121,1,15/06/1934
Q11,Q11_143,6,1935,3.9173811108399827,0,0.05120373926939103,0.1898810821696717,0.602699816487865,0.00477438548730996,0.00635999999999999,0.05120373926939103,P1 Q1,G,2,P1,Control,NA,3.4745355006335323,1,15/06/1935
Q11,Q11_143,7,1936,3.7348628210060824,0,0.00230399458661824,2.8849863201020023,0.4596480290405264,0.00459286993138147,0.00143,0.00230399458661824,P1 Q1,G,2,P1,Control,NA,3.9173811108399827,1,15/06/1936
Q11,Q11_143,8,1937,4.115198266126975,0,0.0053611219784642,1.098748424406269,0.7360090789163088,0.10179067785847808,0.15658,0.0053611219784642,P1 Q1,G,2,P1,Control,NA,3.7348628210060824,1,15/06/1937
Q11,Q11_143,9,1938,3.8555728843299413,0,0.00413766741658936,0.22027171547871416,0.45068672039095103,3.629273508399942e-4,1.1e-4,0.00413766741658936,P1 Q1,G,2,P1,Control,NA,4.115198266126975,1,15/06/1938
Q11,Q11_143,10,1939,3.7260272550173026,0.00818,0.00691750056351943,0.6699997322336639,0.49808649736452953,0.00483397687732122,0.00165,0.00691750056351943,P1 Q1,G,2,P1,Control,NA,3.8555728843299413,1,15/06/1939
Q11,Q11_143,11,1940,3.1519518807643467,0,0.00152428477544356,0.23595703166808804,0.34589139476672687,0.00358650057130937,1.4e-4,0.00152428477544356,P1 Q1,G,2,P1,Control,NA,3.7260272550173026,1,15/06/1940
Q11,Q11_143,12,1941,3.41800354876071,0,0.01143585841589135,0.12790183837830094,0.1521270103383221,0.00715004849750561,1.1e-4,0.01143585841589135,P1 Q1,G,2,P1,Control,NA,3.1519518807643467,1,15/06/1941
Q11,Q11_143,13,1942,2.6876157304509705,0,0.00534182828059889,0.1211025977041869,0.02438882216358758,0.00766037096498528,1.1e-4,0.00534182828059889,P1 Q1,G,2,P1,Control,NA,3.41800354876071,1,15/06/1942
Q11,Q11_143,17,1946,4.0253918816684955,0,0.01113883061930817,2.556531060381347,0.00100943712917889,0.07674353913400198,0.01614999999999999,0.01113883061930817,P1 Q1,G,2,P1,Control,NA,3.549090638291877,1,15/06/1946
Q11,Q11_143,18,1947,3.7663785871986657,0,0.00875783908689038,0.1593345790414398,0.00115549842050178,0.19186609031215496,3e-5,0.00875783908689038,P1 Q1,G,2,P1,Control,NA,4.0253918816684955,1,15/06/1947
Q11,Q11_143,21,1950,4.199330059420759,0,0.01311436825107205,0,0.01654417334357423,0.07388877388557193,0,0.01311436825107205,P1 Q1,G,2,P1,Control,NA,3.849067357116301,1,15/06/1950
Q11,Q11_145,2,1934,-1.3862943611198826,0.260382213895802,0.9991475393620856,0.06503544456256229,8.165067818035151,0.25241185690867757,0.02193,0.9991475393620856,P1 Q1,G,2,P1,Control,NA,-0.0715919313144321,1,15/06/1934
Q11,Q11_147,2,1934,-1.3862943611198906,0.17752501434359014,0.2871713285930949,0.00104011326222497,0.28427056014977603,0.00967693193271723,0.43971999999999994,0.2871713285930949,P1 Q1,G,2,P1,Control,NA,-0.28260153791623627,1,15/06/1934
Q11,Q11_153,2,1934,0.8057332895322049,0,0.02586207735396527,0.00615843562899622,3.732729523664264,0.7162874749779726,0.28159999999999996,0.02586207735396527,P1 Q1,G,2,P1,Control,NA,-0.34210687657624245,1,15/06/1934
Q11,Q11_153,3,1935,0.6318259733475537,0,0.01423643617881664,8.559915298672314e-4,1.626881209466583,0.6801355362620857,1.18261,0.01423643617881664,P1 Q1,G,2,P1,Control,NA,0.8057332895322049,1,15/06/1935
Q11,Q11_153,4,1936,-0.24631997761236218,0,0.03676415331058175,0.08854688565973552,0.9293190476837891,1.1379977712861158,1.5294,0.03676415331058175,P1 Q1,G,2,P1,Control,NA,0.6318259733475537,1,15/06/1936
Q11,Q11_153,5,1937,-1.3862943611199186,7.375e-4,0.01289132190657102,0.09867713956620223,1.5859854573655083,1.5356928935291418,1.38969,0.01289132190657102,P1 Q1,G,2,P1,Control,NA,-0.24631997761236218,1,15/06/1937
Q11,Q11_155,2,1934,1.6170955139187448,0,0.02419701411196138,5.504046038787639e-4,12.308493004145134,0.8909981719730501,0.20597,0.02419701411196138,P1 Q1,G,2,P1,Control,NA,0.24022946660208921,1,15/06/1934
Q11,Q11_155,3,1935,0.7585832709285871,0,0.08311730235030586,1.0626270727011,7.872889569039845,0.17950550342443086,0.00633,0.08311730235030586,P1 Q1,G,2,P1,Control,NA,1.6170955139187448,1,15/06/1935
Q11,Q11_155,4,1936,0.03031048129988654,0,0.03575445077828089,0.1944424391354536,12.03445343808189,0.24237225938665133,0.05190000000000001,0.03575445077828089,P1 Q1,G,2,P1,Control,NA,0.7585832709285871,1,15/06/1936
Q11,Q11_155,5,1937,0.46310293918651346,7.375e-4,6.016173877395254e-4,0.33711472693144434,5.02196992452472,0.08615835133630786,0.18324,6.016173877395254e-4,P1 Q1,G,2,P1,Control,NA,0.03031048129988654,1,15/06/1937
Q11,Q11_155,6,1938,1.3388236461311245,0,1.0860310108380231,0.6582994703096444,2.448470301558186,0.44061610350302566,0.15124,1.0860310108380231,P1 Q1,G,2,P1,Control,NA,0.46310293918651346,1,15/06/1938
Q11,Q11_155,7,1939,1.9026372625463384,0,0.21949413605969276,0.39188945358863214,3.688326421492917,0.12151316420157048,0.51795,0.21949413605969276,P1 Q1,G,2,P1,Control,NA,1.3388236461311245,1,15/06/1939
Q11,Q11_155,8,1940,1.098115218005081,0,0.227865612727734,0.6109735960794991,2.3279136427752265,0.5818422281361804,2.2e-4,0.227865612727734,P1 Q1,G,2,P1,Control,NA,1.9026372625463384,1,15/06/1940
Q11,Q11_155,9,1941,0.37752779241767864,0,0.2924185993538802,0.5035944797953111,1.7495102246213374,0.48103363070932026,4.4e-4,0.2924185993538802,P1 Q1,G,2,P1,Control,NA,1.098115218005081,1,15/06/1941
Q11,Q11_155,10,1942,1.4587126123889833,0,0.4260308804675665,0.9268037175955078,0.451171322068329,0.17451158308595272,1.1e-4,0.4260308804675665,P1 Q1,G,2,P1,Control,NA,0.37752779241767864,1,15/06/1942
Q11,Q11_155,14,1946,2.609705209936411,0,0.6450148384337359,1.6679498346020651,0.07912560252266633,1.485343254807422,0.04673,0.6450148384337359,P1 Q1,G,2,P1,Control,NA,2.1747695067207755,1,15/06/1946
Q11,Q11_155,15,1947,3.1919282616098004,0,0.3575136049947572,1.1120533972858797,0.05851479854139702,1.019361781966402,0,0.3575136049947572,P1 Q1,G,2,P1,Control,NA,2.609705209936411,1,15/06/1947
Q11,Q11_155,18,1950,2.948673657792337,0,1.0011958853442726,0.4765508165261574,0.00497830920276554,0.18231112417198425,0,1.0011958853442726,P1 Q1,G,2,P1,Control,NA,3.2062857950843937,1,15/06/1950
Q11,Q11_156,7,1939,1.3791295013307963,0,0.45561575410924554,1.4751039899764384,1.4356054353801857,0.05801141615070194,0.01653,0.45561575410924554,P1 Q1,G,2,P1,Control,NA,1.1158886423544077,1,15/06/1939
Q11,Q11_156,8,1940,1.752477767060797,0,0.34604579128518675,1.1121533621381103,1.6516382888333545,0.07494768199262006,3e-5,0.34604579128518675,P1 Q1,G,2,P1,Control,NA,1.3791295013307963,1,15/06/1940
Q11,Q11_156,9,1941,1.1026830850853815,0,0.15802123926091008,1.3649477837130606,1.1224228915996473,0.08327126063506893,4.1e-4,0.15802123926091008,P1 Q1,G,2,P1,Control,NA,1.752477767060797,1,15/06/1941
Q11,Q11_156,10,1942,1.391328210809814,0,0.30840420345844505,2.304863954592235,0.5221982330763232,0.0731178579864693,0,0.30840420345844505,P1 Q1,G,2,P1,Control,NA,1.1026830850853815,1,15/06/1942
Q11,Q11_156,14,1946,2.504549876782228,0,1.0749284602131504,1.4581914216383896,0.28460769794367363,0.12375700742710832,0.14114,1.0749284602131504,P1 Q1,G,2,P1,Control,NA,2.960142361945168,1,15/06/1946
Q11,Q11_156,15,1947,3.378239897226043,0,0.4426051073026333,1.4572179743369755,0.3963748336993538,0.4705382442701769,0.00143,0.4426051073026333,P1 Q1,G,2,P1,Control,NA,2.504549876782228,1,15/06/1947
Q11,Q11_156,18,1950,3.5621096480692986,0,0.5137794659540581,0.00287968042195035,0.04567749999999999,0.03631901134624308,0,0.5137794659540581,P1 Q1,G,2,P1,Control,NA,3.7488771427379586,1,15/06/1950
Q11,Q11_160,2,1934,-1.3862943611198906,0,0.11951674990666725,0.06959394420101374,0.39308349292224415,0.8457650826743651,0.01533,0.11951674990666725,P1 Q1,G,2,P1,Control,NA,-0.5317955156827257,1,15/06/1934
Q11,Q11_161,4,1936,-1.3862943611199186,0,0.27428840714016,0.00677824719747852,0.00749552723445537,0.24191609476187553,1.2014000000000002,0.27428840714016,P1 Q1,G,2,P1,Control,NA,-0.6931471805599733,1,15/06/1936
Q11,Q11_161,10,1942,0.21897429874398533,0,0.20710200125559064,0.02625483685325722,5.35167390051688e-6,0.00669955660422753,5.2e-4,0.20710200125559064,P1 Q1,G,2,P1,Control,NA,-0.5904305035688773,1,15/06/1942
Q11,Q11_161,14,1946,1.9936401799869081,0,0.46652071558367,0.24540320685767208,2.8318727490902604e-5,0.09892460345460484,0.20303,0.46652071558367,P1 Q1,G,2,P1,Control,NA,1.1050020842081631,1,15/06/1946
Q11,Q11_161,15,1947,0.7212938613403231,0,0.6954763060749528,0.5171425557560083,4.530544244692561e-5,0.22160524087833036,9.6e-4,0.6954763060749528,P1 Q1,G,2,P1,Control,NA,1.9936401799869081,1,15/06/1947
Q11,Q11_161,18,1950,1.9796481933750298,0,0.5530145438515748,0.01642117655778554,5.5238307629362e-5,0.12581058442067394,0.00195,0.5530145438515748,P1 Q1,G,2,P1,Control,NA,1.5547565594271677,1,15/06/1950
Q11,Q11_166,3,1936,-1.3862943611199186,0,0.15194607275819125,1.941021453958083e-4,0.674682573098088,6.266181916668517,0.02927999999999999,0.15194607275819125,P1 Q1,G,2,P1,Control,NA,-0.27047692921886457,1,15/06/1936
Q11,Q11_166,5,1938,0.5440924783704237,0,0.04008548942658255,3.1470884230420373e-4,1.0215427298281852,4.674268322924585,0.00533999999999999,0.04008548942658255,P1 Q1,G,2,P1,Control,NA,-0.2876820724517902,1,15/06/1938
Q11,Q11_166,6,1939,1.2053683867680578,0,0.08578440607418597,4.029722016884867e-4,0.547201628262592,7.954309083111785,0.00709999999999999,0.08578440607418597,P1 Q1,G,2,P1,Control,NA,0.5440924783704237,1,15/06/1939
Q11,Q11_166,7,1940,0.9572069241094613,0,0.08384619943376558,7.512921231743895e-4,0.20524574821684108,9.351887929762446,0.00635999999999999,0.08384619943376558,P1 Q1,G,2,P1,Control,NA,1.2053683867680578,1,15/06/1940
Q11,Q11_166,8,1941,0.7530465097500805,0,0.14316547028128382,0.03553713990677912,0.18266124690778976,7.909599177452973,0.00899,0.14316547028128382,P1 Q1,G,2,P1,Control,NA,0.9572069241094613,1,15/06/1941
Q11,Q11_166,9,1942,1.0364112308446285,0,0.4727050998245813,0.00419625460828037,0.02934946489355033,8.83937337506505,0.00888,0.4727050998245813,P1 Q1,G,2,P1,Control,NA,0.7530465097500805,1,15/06/1942
Q11,Q11_172,5,1938,-0.31612817875131316,0,0.25383064413507006,0.03831423247145307,4.213101583725907,0.0012412492282139,0.04824,0.25383064413507006,P1 Q1,G,2,P1,Control,NA,-0.36628485436155045,1,15/06/1938
Q11,Q11_172,6,1939,-0.08176586141453261,0,1.183480053726482,0.02436480925011145,2.091319675147624,0.00949479761735653,0.01005,1.183480053726482,P1 Q1,G,2,P1,Control,NA,-0.31612817875131316,1,15/06/1939
Q11,Q11_172,7,1940,0.039826892525714884,0,0.6733842419563649,0.05272522405667487,15.071330419756404,0.01126771361103111,0.05190000000000001,0.6733842419563649,P1 Q1,G,2,P1,Control,NA,-0.08176586141453261,1,15/06/1940
Q11,Q11_172,8,1941,0.9072863258388846,0,0.8039924245967229,0.17495691701146152,2.273566550127519,0.01449365543393487,0.04994,0.8039924245967229,P1 Q1,G,2,P1,Control,NA,0.039826892525714884,1,15/06/1941
Q11,Q11_172,9,1942,-0.28768207245177824,0,1.2711993280384666,0.06226601448099637,0.8916722433223035,0.01802598689109538,0.04708,1.2711993280384666,P1 Q1,G,2,P1,Control,NA,0.9072863258388846,1,15/06/1942
Q11,Q11_173,4,1937,-0.06478989484182483,0,0.10974636472050411,0.5319210448387925,8.776886552728916,0.08267991021354769,0.45551,0.10974636472050411,P1 Q1,G,2,P1,Control,NA,0.2656583235376931,1,15/06/1937
Q11,Q11_173,5,1938,-0.3198016613565546,0,0.24150558044466036,0.20049590813495105,6.00867384208777,0.009355625,1.00663,0.24150558044466036,P1 Q1,G,2,P1,Control,NA,-0.06478989484182483,1,15/06/1938
Q11,Q11_173,6,1939,0.13325750109017045,0,0.8860997913704627,0.19215125495671825,3.24892065295696,0.189729665658522,0.05152,0.8860997913704627,P1 Q1,G,2,P1,Control,NA,-0.3198016613565546,1,15/06/1939
Q11,Q11_173,7,1940,1.1416285612196204,0,0.7433880172953269,0.4639957012974412,13.054171771465247,0.1492253445197046,0.09348,0.7433880172953269,P1 Q1,G,2,P1,Control,NA,0.13325750109017045,1,15/06/1940
Q11,Q11_173,8,1941,1.9700011631566714,0,0.5673580054673183,1.1218022619651669,2.6074555051484363,0.3077187133625184,0.19813,0.5673580054673183,P1 Q1,G,2,P1,Control,NA,1.1416285612196204,1,15/06/1941
Q11,Q11_173,9,1942,1.4787526687070103,0,1.0766928349801057,0.17122660093324898,1.0003512219847956,0.1191743634783832,0.38251,1.0766928349801057,P1 Q1,G,2,P1,Control,NA,1.9700011631566714,1,15/06/1942
Q11,Q11_173,13,1946,2.022245560532402,0,3.2768897870197145,1.3708747485843749,0.693273657247377,0.08381164110419158,0.18762,3.2768897870197145,P1 Q1,G,2,P1,Control,NA,2.2496702655766834,1,15/06/1946
Q11,Q11_173,14,1947,0.9730056821838636,0,2.303190747661314,0.4380898307390336,1.2297249547013065,0.4471726799543346,0.00633,2.303190747661314,P1 Q1,G,2,P1,Control,NA,2.022245560532402,1,15/06/1947
Q11,Q11_173,17,1950,-0.38360038360372345,0,2.5676019383659363,1.4406898893746549e-5,1.041135043437338,0.04867936887073869,0,2.5676019383659363,P1 Q1,G,2,P1,Control,NA,0.260204545607838,1,15/06/1950
Q11,Q11_184,3,1936,-0.6931471805599693,0,0.06228265647079895,0.5227751243691099,7.173621615984334,0.01083059065542397,0.01145,0.06228265647079895,P1 Q1,G,2,P1,Control,NA,0.058348615197160024,1,15/06/1936
Q11,Q11_184,4,1937,-0.4854418315429071,7.375e-4,0.13261538477009233,0.11893332201424058,5.919919254047735,0.01622286418226676,0.11039,0.13261538477009233,P1 Q1,G,2,P1,Control,NA,-0.6931471805599693,1,15/06/1937
Q11,Q11_184,5,1938,-1.3862943611199186,0,0.2199483963937223,0.00728125425208278,6.432913723700139,0.02241616101424843,0.39384,0.2199483963937223,P1 Q1,G,2,P1,Control,NA,-0.4854418315429071,1,15/06/1938
Q11,Q11_184,7,1940,0.5538846079785285,0,0.15431572929723084,0.07119591027683901,6.227270905236078,0.01519399332228326,0.0049,0.15431572929723084,P1 Q1,G,2,P1,Control,NA,0.16033781404763925,1,15/06/1940
Q11,Q11_184,8,1941,1.2136677215864906,0,0.0973822451655942,0.46005777489444366,3.1939730584159296,0.0195576985752417,0.04725,0.0973822451655942,P1 Q1,G,2,P1,Control,NA,0.5538846079785285,1,15/06/1941
Q11,Q11_184,9,1942,2.2112710408386267,0,0.4009344101099816,1.0184600851541847,0.9212446602511076,0.02103294952560357,2.5e-4,0.4009344101099816,P1 Q1,G,2,P1,Control,NA,1.2136677215864906,1,15/06/1942
Q11,Q11_184,13,1946,2.5324569909866277,0,0.03846535384381052,3.357866068144082,0.36141437660008663,0.0642239195833728,0.00149,0.03846535384381052,P1 Q1,G,2,P1,Control,NA,2.1996455148878464,1,15/06/1946
Q11,Q11_184,14,1947,2.924067275603216,0,0.00215191068630752,3.1454423424634106,0.5124792448114082,0.05347550918204644,3e-5,0.00215191068630752,P1 Q1,G,2,P1,Control,NA,2.5324569909866277,1,15/06/1947
Q11,Q11_184,17,1950,3.082009739480773,0,0.03609569342803861,0,6.137376969893212e-4,0.10281053501060013,3e-5,0.03609569342803861,P1 Q1,G,2,P1,Control,NA,3.244273528213756,1,15/06/1950
Q11,Q11_185,3,1936,-1.3862943611198906,0,0.1573713080120306,0.02269589756255695,5.046649777323829,0.03272619511773912,0.07155,0.1573713080120306,P1 Q1,G,2,P1,Control,NA,-0.24508191444553898,1,15/06/1936
Q11,Q11_185,5,1938,0.5073376555566729,0,0.09377836431109744,0.07271768619749937,5.290457843791941,0.04968883875883048,0.02094,0.09377836431109744,P1 Q1,G,2,P1,Control,NA,-0.453655664161601,1,15/06/1938
Q11,Q11_185,6,1939,-0.11902746944268316,0,0.1492242424909073,0.07515915612845575,5.010584105043943,0.05832800694205515,0.02610999999999999,0.1492242424909073,P1 Q1,G,2,P1,Control,NA,0.5073376555566729,1,15/06/1939
Q11,Q11_185,7,1940,-0.5153170067269659,0,0.20555635819156196,0.4490091527226811,2.1072615876019674,0.08798016325976075,0.01673,0.20555635819156196,P1 Q1,G,2,P1,Control,NA,-0.11902746944268316,1,15/06/1940
Q11,Q11_185,8,1941,1.2490602619739823,0,0.3331699302111428,0.6298476695427287,1.43273640456121,0.04163052709899221,0.37813,0.3331699302111428,P1 Q1,G,2,P1,Control,NA,-0.5153170067269659,1,15/06/1941
Q11,Q11_185,9,1942,1.1685390399810685,0,0.4025933787999535,0.7143037499073104,0.3403987376023565,0.05488486725285945,4.1e-4,0.4025933787999535,P1 Q1,G,2,P1,Control,NA,1.2490602619739823,1,15/06/1942
Q11,Q11_190,5,1939,-0.13471209443380122,0,0.1651706308579836,0.03812173886102041,0.6191239427462034,6.600713925579189,0.04799,0.1651706308579836,P1 Q1,G,2,P1,Control,NA,0.1916502425321671,1,15/06/1939
Q11,Q11_190,6,1940,1.501967180939053,0,0.37340693479307224,0.04836167146731645,0.06014085657955099,16.51624176190001,8.5e-4,0.37340693479307224,P1 Q1,G,2,P1,Control,NA,-0.13471209443380122,1,15/06/1940
Q11,Q11_190,7,1941,2.068329658337752,0,0.13262363125276722,0.07618265841732086,0.11098595903869211,7.257253051273613,0.0025,0.13262363125276722,P1 Q1,G,2,P1,Control,NA,1.501967180939053,1,15/06/1941
Q11,Q11_190,8,1942,2.427330637210129,0,0.15730283788181967,0.10734398376175672,0.00377302657366399,6.965531228128666,0.00349,0.15730283788181967,P1 Q1,G,2,P1,Control,NA,2.068329658337752,1,15/06/1942
Q11,Q11_190,12,1946,3.1674319964461626,5.493561376165887e-4,0.08324505707502,0.3114991032909726,0.02017568976298906,2.664656567804537,0.22589,0.08324505707502,P1 Q1,G,2,P1,Control,NA,2.826293757242051,1,15/06/1946
Q11,Q11_190,13,1947,3.2680688842528736,0.0440590677335805,0.05510686043655025,0.3613781453909869,0.02529046900694167,2.2928234418750995,0.27953,0.05510686043655025,P1 Q1,G,2,P1,Control,NA,3.1674319964461626,1,15/06/1947
Q11,Q11_190,16,1950,3.62380052017296,0,0.14881915944568896,0.6694413679021697,0.5868678800424415,0.2445013202920163,0.13921,0.14881915944568896,P1 Q1,G,2,P1,Control,NA,3.13479604490745,1,15/06/1950
Q11,Q11_196,3,1938,-1.3862943611199186,0,0.18423498528852483,0.07317913999878366,5.304824850533404,0.00432730684766799,0.15135,0.18423498528852483,P1 Q1,G,2,P1,Control,NA,-0.28768207245178623,1,15/06/1938
Q11,Q11_196,6,1941,-0.3275532678630775,0,0.6994902395144115,0.17408649777565866,4.320012119157,0.00313970142996252,0.01101,0.6994902395144115,P1 Q1,G,2,P1,Control,NA,-0.6931471805599733,1,15/06/1941
Q11,Q11_197,7,1942,-0.5940486338254457,0,0.7073927590696899,0.6673084181411508,0.6898859324378476,0.06970036059736855,0.00239,0.7073927590696899,P1 Q1,G,2,P1,Control,NA,-0.3058609512213776,1,15/06/1942
Q11,Q11_207,5,1940,-0.11797130394506565,16.82291689782772,0,0.033985,0.00376149552826595,0.00527160023484394,0.06208,0,P1 Q1,G,2,P1,Control,NA,-0.40108105704996666,1,15/06/1940
