"","year","Group","QuadName","quad","cov.ARTR","cov.HECO","cov.POSE","cov.PSSP","Treatment","Period","Gcov.ARTR","Gcov.HECO","Gcov.POSE","Gcov.PSSP","Treatment2","Treatment3","species","Y"
"759",1936,"E1","E1 Q5","Q5",373.433129581321,0,75.5083728912056,234.282332081741,"Control","Historical",425.281041297131,9.905878439531,40.8013174131817,188.901863573444,"Control","Control","HECO",0
"760",1936,"P1","P1 Q1","Q11",70.6082273584669,153.469550713074,89.5902454866532,166.911979261904,"Control","Historical",129.243342253094,39.6798876782685,30.4625226344979,252.129309750055,"Control","Control","HECO",9
"761",1936,"P1","P1 Q3","Q13",9.83545466646416,5.24999999999983,3.72181884895912,350.310550835944,"Control","Historical",129.243342253094,39.6798876782685,30.4625226344979,252.129309750055,"Control","Control","HECO",0
"762",1936,"P1","P1 Q4","Q14",362.526320334815,0,24.3513229886106,261.058781013591,"Control","Historical",129.243342253094,39.6798876782685,30.4625226344979,252.129309750055,"Control","Control","HECO",0
"763",1936,"P1","P1 Q2","Q12",74.003366652629,0,4.18670321376878,230.235927888782,"Control","Historical",129.243342253094,39.6798876782685,30.4625226344979,252.129309750055,"Control","Control","HECO",0
"764",1936,"P10E1","P10 E1 Q4","Q26",776.593673878419,0,1.40493469744953,179.697405747403,"Control","Historical",481.902116240396,35.9811781260294,20.3785654220227,118.028120484482,"Control","Control","HECO",0
"765",1936,"P10E1","P10 E1 Q1","Q23",425.915794527321,47.2182992691624,70.0688146311181,128.799375781668,"Control","Historical",481.902116240396,35.9811781260294,20.3785654220227,118.028120484482,"Control","Control","HECO",14
"766",1936,"P10E1","P10 E1 Q2","Q24",51.4104327135018,96.7064132349551,1.96806381745568,128.310961715556,"Control","Historical",481.902116240396,35.9811781260294,20.3785654220227,118.028120484482,"Control","Control","HECO",7
"767",1936,"P10E1","P10 E1 Q3","Q25",673.688563842342,0,8.07244854206765,35.3047386933022,"Control","Historical",481.902116240396,35.9811781260294,20.3785654220227,118.028120484482,"Control","Control","HECO",0
"768",1936,"P1E1","P1 E1 Q1","Q7",1292.4805720372,142.355852022942,19.269452112753,99.9669987427478,"Control","Historical",933.12926911725,155.948115656327,47.4515268101413,104.620083251059,"Control","Control","HECO",1
"769",1936,"P1E1","P1 E1 Q3","Q9",0.999999999999999,341.302045164959,55.604849990284,112.765107080801,"Control","Historical",933.12926911725,155.948115656327,47.4515268101413,104.620083251059,"Control","Control","HECO",6
"770",1936,"P1E1","P1 E1 Q2","Q8",2106.83747237073,82.4786046790529,21.8748832096116,100.407647581688,"Control","Historical",933.12926911725,155.948115656327,47.4515268101413,104.620083251059,"Control","Control","HECO",5
"771",1936,"P1E1","P1 E1 Q4","Q10",332.199032061071,57.655960758353,93.0569219279164,105.340579599001,"Control","Historical",933.12926911725,155.948115656327,47.4515268101413,104.620083251059,"Control","Control","HECO",5
"772",1936,"P7E1","P7 E1 Q4","Q22",1910.48436647597,197.743113011903,31.6504964775182,206.180326929643,"Control","Historical",1122.85588929651,74.2396646554457,28.7027254803027,246.1720361563,"Control","Control","HECO",14
"773",1936,"P7E1","P7 E1 Q2","Q20",1516.13566328911,37.589625147993,18.0664304932618,198.474979785293,"Control","Historical",1122.85588929651,74.2396646554457,28.7027254803027,246.1720361563,"Control","Control","HECO",10
"774",1936,"P7E1","P7 E1 Q1","Q19",50.0233953644145,0,50.7798539703876,288.420468327375,"Control","Historical",1122.85588929651,74.2396646554457,28.7027254803027,246.1720361563,"Control","Control","HECO",0
"775",1936,"P7E1","P7 E1 Q3","Q21",1014.78013205653,61.6259204618866,14.314120980043,291.61236958289,"Control","Historical",1122.85588929651,74.2396646554457,28.7027254803027,246.1720361563,"Control","Control","HECO",13
"776",1937,"E1","E1 Q6","Q6",214.969747948019,0,22.5140268794927,233.515055412605,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",0
"777",1937,"E1","E1 Q4","Q4",190.836168414355,0,18.3336888608607,192.141581675144,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",0
"778",1937,"E1","E1 Q2","Q2",403.798492113536,0.25,14.5333378714104,85.9864736650399,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",3
"779",1937,"E1","E1 Q5","Q5",473.793554569479,0,116.859820538709,249.500987336628,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",0
"780",1937,"E1","E1 Q3","Q3",906.34764646138,0.249999999999993,41.1326807364221,197.922757336349,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",0
"781",1937,"E1","E1 Q1","Q1",1249.8645567367,24.8763202348764,81.7937166484064,54.3135964582639,"Control","Historical",573.268361040578,4.22938670581273,49.1945452558836,168.896741980672,"Control","Control","HECO",3
"782",1937,"P1","P1 Q3","Q13",0,1.03986169141615,4.54775820242321,319.947074468938,"Control","Historical",130.060326495663,58.6973793906737,29.9714315902791,256.539049525178,"Control","Control","HECO",0
"783",1937,"P1","P1 Q1","Q11",72.8376784575197,230.741420517456,82.7156247842093,153.339675285587,"Control","Historical",130.060326495663,58.6973793906737,29.9714315902791,256.539049525178,"Control","Control","HECO",8
"784",1937,"P1","P1 Q2","Q12",44.1238269279694,0,9.26969989108275,266.628632247811,"Control","Historical",130.060326495663,58.6973793906737,29.9714315902791,256.539049525178,"Control","Control","HECO",0
"785",1937,"P1","P1 Q4","Q14",403.279800597161,3.0082353538226,23.3526434834013,286.240816098376,"Control","Historical",130.060326495663,58.6973793906737,29.9714315902791,256.539049525178,"Control","Control","HECO",0
"786",1937,"P10E1","P10 E1 Q1","Q23",468.194361877665,49.5387631607793,74.1248425452621,214.775587859677,"Control","Historical",538.887516991864,51.9470265242043,22.7172478514683,162.905145532173,"Control","Control","HECO",8
"787",1937,"P10E1","P10 E1 Q4","Q26",689.367514330147,0.249999999999989,0.864482175447476,265.099370402517,"Control","Historical",538.887516991864,51.9470265242043,22.7172478514683,162.905145532173,"Control","Control","HECO",2
"788",1937,"P10E1","P10 E1 Q2","Q24",81.5605488309896,157.999342936038,2.93516853363101,133.506871566759,"Control","Historical",538.887516991864,51.9470265242043,22.7172478514683,162.905145532173,"Control","Control","HECO",4
"789",1937,"P10E1","P10 E1 Q3","Q25",916.427642928655,0,12.9444981515327,38.2387522997379,"Control","Historical",538.887516991864,51.9470265242043,22.7172478514683,162.905145532173,"Control","Control","HECO",0
"790",1937,"P1E1","P1 E1 Q3","Q9",0,353.236001512495,49.7973015683254,126.655133368609,"Control","Historical",1092.30016894084,195.460083284057,53.8707808924615,129.511965128159,"Control","Control","HECO",4
"791",1937,"P1E1","P1 E1 Q4","Q10",399.853094339752,69.5618630487712,88.3119598718604,137.263046706769,"Control","Historical",1092.30016894084,195.460083284057,53.8707808924615,129.511965128159,"Control","Control","HECO",6
"792",1937,"P1E1","P1 E1 Q1","Q7",1840.36417377391,219.258043160039,41.3002306549691,170.714483404197,"Control","Historical",1092.30016894084,195.460083284057,53.8707808924615,129.511965128159,"Control","Control","HECO",47
"793",1937,"P1E1","P1 E1 Q2","Q8",2128.98340764968,139.784425414922,36.0736314746913,83.415197033062,"Control","Historical",1092.30016894084,195.460083284057,53.8707808924615,129.511965128159,"Control","Control","HECO",3
"794",1937,"P7E1","P7 E1 Q3","Q21",1374.34793775483,29.0430555904407,20.0483385784767,286.070413035246,"Control","Historical",1431.04640629863,60.3130892116833,40.7409769874671,187.670710260177,"Control","Control","HECO",8
"795",1937,"P7E1","P7 E1 Q2","Q20",1677.03271152407,39.8119221542477,24.139214553109,146.865738203373,"Control","Historical",1431.04640629863,60.3130892116833,40.7409769874671,187.670710260177,"Control","Control","HECO",3
"796",1937,"P7E1","P7 E1 Q1","Q19",93.2055131741724,0,68.0230579732825,158.141327377572,"Control","Historical",1431.04640629863,60.3130892116833,40.7409769874671,187.670710260177,"Control","Control","HECO",0
"797",1937,"P7E1","P7 E1 Q4","Q22",2579.59946274145,172.397379102045,50.7532968450002,159.605362424518,"Control","Historical",1431.04640629863,60.3130892116833,40.7409769874671,187.670710260177,"Control","Control","HECO",9
"798",1938,"E1","E1 Q3","Q3",990.867901016397,0,49.8637188635379,245.311190714538,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",0
"799",1938,"E1","E1 Q2","Q2",508.753726305962,0.75,27.6708066325591,118.248665706269,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",0
"800",1938,"E1","E1 Q6","Q6",310.81249580623,0,24.1721916865817,167.928805062786,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",0
"801",1938,"E1","E1 Q4","Q4",109.597823411058,0,21.8317557371186,281.349580754902,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",0
"802",1938,"E1","E1 Q1","Q1",1710.34141675395,29.7086549570178,63.8991580660669,59.4113732229912,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",3
"803",1938,"E1","E1 Q5","Q5",364.398312151885,0,99.1308695416755,214.97716807764,"Control","Historical",665.795279240914,5.0764424928363,47.76141675459,181.204463923188,"Control","Control","HECO",0
"804",1938,"P1","P1 Q1","Q11",28.8604123024114,242.907478400175,113.035294636701,128.198809282681,"Control","Historical",101.599359811247,61.4768016057179,38.2458586568007,312.821943391081,"Control","Control","HECO",0
"805",1938,"P1","P1 Q4","Q14",304.349079663258,0,29.438179581728,357.521429107957,"Control","Historical",101.599359811247,61.4768016057179,38.2458586568007,312.821943391081,"Control","Control","HECO",0
"806",1938,"P1","P1 Q3","Q13",1.5,2.99972802269671,6.78682312693232,431.611025928946,"Control","Historical",101.599359811247,61.4768016057179,38.2458586568007,312.821943391081,"Control","Control","HECO",0
"807",1938,"P1","P1 Q2","Q12",71.6879472793189,0,3.72313728184161,333.95650924474,"Control","Historical",101.599359811247,61.4768016057179,38.2458586568007,312.821943391081,"Control","Control","HECO",0
"808",1938,"P10E1","P10 E1 Q1","Q23",562.312142004798,56.0894571884371,111.620569720946,233.5414214114,"Control","Historical",625.160282976153,44.5601170089495,35.4280512890142,191.589373793235,"Control","Control","HECO",1
"809",1938,"P10E1","P10 E1 Q2","Q24",120.700469465254,121.651010847361,5.16680297266321,147.271987780341,"Control","Historical",625.160282976153,44.5601170089495,35.4280512890142,191.589373793235,"Control","Control","HECO",1
"810",1938,"P10E1","P10 E1 Q3","Q25",833.420739432241,0,22.8194978471848,48.7676514162802,"Control","Historical",625.160282976153,44.5601170089495,35.4280512890142,191.589373793235,"Control","Control","HECO",0
"811",1938,"P10E1","P10 E1 Q4","Q26",984.207781002319,0.499999999999989,2.10533461526271,336.776434564918,"Control","Historical",625.160282976153,44.5601170089495,35.4280512890142,191.589373793235,"Control","Control","HECO",2
"812",1938,"P1E1","P1 E1 Q4","Q10",456.493232154625,90.698077366217,114.439674315002,96.9672926920704,"Control","Historical",1305.90178916282,208.689362347717,54.5400729733591,131.2934401028,"Control","Control","HECO",8
"813",1938,"P1E1","P1 E1 Q3","Q9",13.6463159660188,397.757847330208,59.914797875895,126.575036213224,"Control","Historical",1305.90178916282,208.689362347717,54.5400729733591,131.2934401028,"Control","Control","HECO",0
"814",1938,"P1E1","P1 E1 Q1","Q7",2051.9052801959,230.274517861082,10.1400502614778,237.032116047979,"Control","Historical",1305.90178916282,208.689362347717,54.5400729733591,131.2934401028,"Control","Control","HECO",8
"815",1938,"P1E1","P1 E1 Q2","Q8",2701.56232833475,116.027006833361,33.6657694410618,64.599315457928,"Control","Historical",1305.90178916282,208.689362347717,54.5400729733591,131.2934401028,"Control","Control","HECO",2
"816",1938,"P7E1","P7 E1 Q3","Q21",1668.18756765771,38.4403167544107,31.5543372050583,289.069381226269,"Control","Historical",1336.29081830385,54.0276041258482,32.9308896592821,205.959547222088,"Control","Control","HECO",4
"817",1938,"P7E1","P7 E1 Q2","Q20",1464.30765668811,35.6403796391072,15.3389532820387,137.378998093605,"Control","Historical",1336.29081830385,54.0276041258482,32.9308896592821,205.959547222088,"Control","Control","HECO",5
"818",1938,"P7E1","P7 E1 Q1","Q19",131.161358354383,0.499999999999989,38.6463366970269,233.29610355575,"Control","Historical",1336.29081830385,54.0276041258482,32.9308896592821,205.959547222088,"Control","Control","HECO",0
"819",1938,"P7E1","P7 E1 Q4","Q22",2081.50669051519,141.529720109875,46.1839314530043,164.093706012727,"Control","Historical",1336.29081830385,54.0276041258482,32.9308896592821,205.959547222088,"Control","Control","HECO",1
"820",1939,"E1","E1 Q6","Q6",359.268003939062,0,28.2133174619441,235.8450999405,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"821",1939,"E1","E1 Q2","Q2",416.753255998561,0,47.0877045265652,125.127349945672,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"822",1939,"E1","E1 Q1","Q1",1484.07503431552,42.7133961027551,83.594806487072,54.9781961573653,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"823",1939,"E1","E1 Q3","Q3",926.518509817344,0,74.1306244229172,302.410798033082,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"824",1939,"E1","E1 Q4","Q4",37.8447263489215,0,39.5225385139076,304.395561102621,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"825",1939,"E1","E1 Q5","Q5",489.314201992138,0,110.026841972333,220.951997845087,"Control","Historical",618.962288735258,7.11889935045918,63.7626388974565,207.284833837388,"Control","Control","HECO",0
"826",1939,"P1","P1 Q4","Q14",487.09044859877,0,47.3931211360044,421.593513661443,"Control","Historical",140.848455951778,40.8641227926234,68.3078075519534,350.938486826606,"Control","Control","HECO",0
"827",1939,"P1","P1 Q3","Q13",0.5,2.29860547052573,13.3798615886259,489.270531301116,"Control","Historical",140.848455951778,40.8641227926234,68.3078075519534,350.938486826606,"Control","Control","HECO",0
"828",1939,"P1","P1 Q2","Q12",1.95113498842501,0,6.46360677812817,324.868182160723,"Control","Historical",140.848455951778,40.8641227926234,68.3078075519534,350.938486826606,"Control","Control","HECO",0
"829",1939,"P1","P1 Q1","Q11",73.8522402199168,161.157885699968,205.994640705055,168.021720183141,"Control","Historical",140.848455951778,40.8641227926234,68.3078075519534,350.938486826606,"Control","Control","HECO",1
"830",1939,"P10E1","P10 E1 Q1","Q23",529.692764127419,80.1599598969627,167.647997788483,246.818323668172,"Control","Historical",632.513952703017,53.6683015894459,49.4082930935611,225.555734492795,"Control","Control","HECO",5
"831",1939,"P10E1","P10 E1 Q3","Q25",795.500944365453,0,22.1277560402401,114.740570541825,"Control","Historical",632.513952703017,53.6683015894459,49.4082930935611,225.555734492795,"Control","Control","HECO",0
"832",1939,"P10E1","P10 E1 Q2","Q24",79.8700811861253,134.013246460821,3.31185280454418,167.920334560913,"Control","Historical",632.513952703017,53.6683015894459,49.4082930935611,225.555734492795,"Control","Control","HECO",1
"833",1939,"P10E1","P10 E1 Q4","Q26",1124.99202113307,0.5,4.54556574097703,372.743709200271,"Control","Historical",632.513952703017,53.6683015894459,49.4082930935611,225.555734492795,"Control","Control","HECO",1
"834",1939,"P1E1","P1 E1 Q3","Q9",0,419.938830907684,78.182281477339,185.71135050899,"Control","Historical",1147.69584423539,218.015745675559,61.6178184961526,167.302115165713,"Control","Control","HECO",3
"835",1939,"P1E1","P1 E1 Q4","Q10",413.835168467862,88.4476791833615,108.14413214639,140.13099441619,"Control","Historical",1147.69584423539,218.015745675559,61.6178184961526,167.302115165713,"Control","Control","HECO",5
"836",1939,"P1E1","P1 E1 Q1","Q7",2377.32872423428,216.815302123167,18.014874149738,251.794221655566,"Control","Historical",1147.69584423539,218.015745675559,61.6178184961526,167.302115165713,"Control","Control","HECO",2
"837",1939,"P1E1","P1 E1 Q2","Q8",1799.6194842394,146.861170488024,42.1299862111433,91.5718940821066,"Control","Historical",1147.69584423539,218.015745675559,61.6178184961526,167.302115165713,"Control","Control","HECO",2
"838",1939,"P7E1","P7 E1 Q2","Q20",1665.70970165941,52.4884573832815,11.4614975875315,181.918151552763,"Control","Historical",1423.58708989491,77.2952162891618,31.5758266817978,201.54863629007,"Control","Control","HECO",3
"839",1939,"P7E1","P7 E1 Q3","Q21",1676.09515970422,43.08448718015,29.8737221725558,232.888113316872,"Control","Historical",1423.58708989491,77.2952162891618,31.5758266817978,201.54863629007,"Control","Control","HECO",4
"840",1939,"P7E1","P7 E1 Q4","Q22",2239.66590878714,212.806011640933,46.9786404164769,162.52326822774,"Control","Historical",1423.58708989491,77.2952162891618,31.5758266817978,201.54863629007,"Control","Control","HECO",4
"841",1939,"P7E1","P7 E1 Q1","Q19",112.877589428876,0.801908952282706,37.989446550627,228.865012062904,"Control","Historical",1423.58708989491,77.2952162891618,31.5758266817978,201.54863629007,"Control","Control","HECO",0
"842",1940,"E1","E1 Q2","Q2",393.346567933198,0,30.8798566017307,102.44795991274,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",0
"843",1940,"E1","E1 Q6","Q6",429.895635999479,0,20.5864693883526,206.939017928123,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",0
"844",1940,"E1","E1 Q3","Q3",1080.8208167707,0,109.998335720489,276.590345682424,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",0
"845",1940,"E1","E1 Q4","Q4",38.5855449913736,0,35.9668298472046,278.976979067591,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",0
"846",1940,"E1","E1 Q1","Q1",1647.71725865782,41.3694028888138,106.494979895548,62.8633053438587,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",7
"847",1940,"E1","E1 Q5","Q5",500.249703839037,0,126.873356341646,196.348025755919,"Control","Historical",681.769254698601,6.89490048146897,71.7999712991618,187.360938948443,"Control","Control","HECO",0
"848",1940,"P1","P1 Q1","Q11",78.06032942228,217.897833375857,121.472650817122,71.8237584780097,"Control","Historical",137.744719458236,54.8426414750864,40.9221187586854,263.966783472076,"Control","Control","HECO",4
"849",1940,"P1","P1 Q3","Q13",0,1.47273252448842,14.5102227676225,411.860057036234,"Control","Historical",137.744719458236,54.8426414750864,40.9221187586854,263.966783472076,"Control","Control","HECO",1
"850",1940,"P1","P1 Q2","Q12",88.2858439575358,0,8.93965612239907,314.139178769165,"Control","Historical",137.744719458236,54.8426414750864,40.9221187586854,263.966783472076,"Control","Control","HECO",0
"851",1940,"P1","P1 Q4","Q14",384.632704453127,0,18.7659453275981,258.044139604897,"Control","Historical",137.744719458236,54.8426414750864,40.9221187586854,263.966783472076,"Control","Control","HECO",0
"852",1940,"P10E1","P10 E1 Q1","Q23",709.383638130905,58.8808673342411,141.911617162221,311.407411293079,"Control","Historical",655.770849910921,50.3062930957425,42.9703653065591,251.27960302959,"Control","Control","HECO",16
"853",1940,"P10E1","P10 E1 Q3","Q25",516.455404176169,0,21.1276623844099,88.8431110232609,"Control","Historical",655.770849910921,50.3062930957425,42.9703653065591,251.27960302959,"Control","Control","HECO",0
"854",1940,"P10E1","P10 E1 Q2","Q24",92.7383966051705,142.094305048729,2.92636668065185,179.064064930345,"Control","Historical",655.770849910921,50.3062930957425,42.9703653065591,251.27960302959,"Control","Control","HECO",4
"855",1940,"P10E1","P10 E1 Q4","Q26",1304.50596073144,0.25,5.91581499895361,425.803824871676,"Control","Historical",655.770849910921,50.3062930957425,42.9703653065591,251.27960302959,"Control","Control","HECO",0
"856",1940,"P1E1","P1 E1 Q4","Q10",467.58771774161,81.0139118959656,79.231274806846,78.906883192126,"Control","Historical",907.934026271086,168.841593188603,49.580982578606,127.092538239767,"Control","Control","HECO",6
"857",1940,"P1E1","P1 E1 Q3","Q9",11.3686738218036,396.944607254199,58.1092952579542,191.894134949947,"Control","Historical",907.934026271086,168.841593188603,49.580982578606,127.092538239767,"Control","Control","HECO",0
"858",1940,"P1E1","P1 E1 Q2","Q8",1014.29272823775,111.920926992485,43.132030530702,65.42774995468,"Control","Historical",907.934026271086,168.841593188603,49.580982578606,127.092538239767,"Control","Control","HECO",4
"859",1940,"P1E1","P1 E1 Q1","Q7",2138.48698528318,85.4869266117607,17.8513297189216,172.141384862316,"Control","Historical",907.934026271086,168.841593188603,49.580982578606,127.092538239767,"Control","Control","HECO",8
"860",1940,"P7E1","P7 E1 Q2","Q20",1770.61706803251,68.3555808286943,10.4697656758238,183.933103141036,"Control","Historical",1518.74022342681,67.5221827420481,30.2963279220375,187.544140365838,"Control","Control","HECO",8
"861",1940,"P7E1","P7 E1 Q3","Q21",1709.69644810679,26.8629512316704,40.5295789122152,198.845350882146,"Control","Historical",1518.74022342681,67.5221827420481,30.2963279220375,187.544140365838,"Control","Control","HECO",4
"862",1940,"P7E1","P7 E1 Q4","Q22",2420.60848156903,174.048001178381,51.7462928017931,137.604214765406,"Control","Historical",1518.74022342681,67.5221827420481,30.2963279220375,187.544140365838,"Control","Control","HECO",17
"863",1940,"P7E1","P7 E1 Q1","Q19",174.038895998906,0.822197729446606,18.439674298318,229.793892674763,"Control","Historical",1518.74022342681,67.5221827420481,30.2963279220375,187.544140365838,"Control","Control","HECO",5
"864",1941,"E1","E1 Q2","Q2",341.930302256491,0,36.8023496337949,71.4344212403375,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",0
"865",1941,"E1","E1 Q3","Q3",1309.74037845295,0,104.316776508367,162.597854104293,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",0
"866",1941,"E1","E1 Q4","Q4",27.8903165766301,0,80.1175364804717,154.459728327721,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",0
"867",1941,"E1","E1 Q6","Q6",209.142880434066,0,19.9951103292798,135.172918691275,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",0
"868",1941,"E1","E1 Q5","Q5",554.897054392228,0,90.0929663336722,107.690566325991,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",0
"869",1941,"E1","E1 Q1","Q1",1797.11541669956,37.9790264993421,56.7329736453478,53.0080146072458,"Control","Historical",706.786058135321,6.32983774989035,64.6762854884889,114.060583882811,"Control","Control","HECO",2
"870",1941,"P1","P1 Q3","Q13",0.25,2.37005904519865,25.9665340849152,363.318925943331,"Control","Historical",100.113980638651,88.7023100079352,61.9924828440032,191.220893324741,"Control","Control","HECO",1
"871",1941,"P1","P1 Q4","Q14",244.486970596222,0,27.4597857824074,188.44614002946,"Control","Historical",100.113980638651,88.7023100079352,61.9924828440032,191.220893324741,"Control","Control","HECO",0
"872",1941,"P1","P1 Q1","Q11",55.6049713197319,263.736870978607,132.551128664687,21.8976140014312,"Control","Historical",100.113980638651,88.7023100079352,61.9924828440032,191.220893324741,"Control","Control","HECO",1
"873",1941,"P10E1","P10 E1 Q1","Q23",804.475657062944,78.0457075823726,100.497460198039,191.867495828258,"Control","Historical",822.352291560777,51.8786809894109,35.383288998576,193.369757843446,"Control","Control","HECO",7
"874",1941,"P10E1","P10 E1 Q3","Q25",711.514505575478,0,16.4864666868155,105.736104318593,"Control","Historical",822.352291560777,51.8786809894109,35.383288998576,193.369757843446,"Control","Control","HECO",0
"875",1941,"P10E1","P10 E1 Q2","Q24",183.135600149436,129.469016375271,6.40357932991938,129.089608649475,"Control","Historical",822.352291560777,51.8786809894109,35.383288998576,193.369757843446,"Control","Control","HECO",1
"876",1941,"P10E1","P10 E1 Q4","Q26",1590.28340345525,0,18.1456497795302,346.785822577457,"Control","Historical",822.352291560777,51.8786809894109,35.383288998576,193.369757843446,"Control","Control","HECO",0
"877",1941,"P1E1","P1 E1 Q3","Q9",7.64035071500856,319.476016636877,70.826067304351,103.570852631996,"Control","Historical",895.628743705317,128.446741268599,46.7644125519078,88.154309306024,"Control","Control","HECO",1
"878",1941,"P1E1","P1 E1 Q4","Q10",581.013966523218,61.8942362530796,71.4531357357332,55.8530783568737,"Control","Historical",895.628743705317,128.446741268599,46.7644125519078,88.154309306024,"Control","Control","HECO",9
"879",1941,"P1E1","P1 E1 Q2","Q8",1141.76102920998,92.7137043825488,32.7199155242626,69.7179996217843,"Control","Historical",895.628743705317,128.446741268599,46.7644125519078,88.154309306024,"Control","Control","HECO",5
"880",1941,"P1E1","P1 E1 Q1","Q7",1852.09962837306,39.7030078018903,12.0585316432845,123.475306613442,"Control","Historical",895.628743705317,128.446741268599,46.7644125519078,88.154309306024,"Control","Control","HECO",0
"881",1941,"P7E1","P7 E1 Q3","Q21",1871.55776776766,35.523024558474,54.1969095800064,108.529740570978,"Control","Historical",1745.15943406872,71.9495999155056,46.6677353707082,141.895152603168,"Control","Control","HECO",3
"882",1941,"P7E1","P7 E1 Q4","Q22",2471.24510605017,191.421541236629,74.431465938798,126.653832547728,"Control","Historical",1745.15943406872,71.9495999155056,46.6677353707082,141.895152603168,"Control","Control","HECO",7
"883",1941,"P7E1","P7 E1 Q2","Q20",2343.07576767039,56.6138763690044,25.5726985141531,170.685689476197,"Control","Historical",1745.15943406872,71.9495999155056,46.6677353707082,141.895152603168,"Control","Control","HECO",1
"884",1941,"P7E1","P7 E1 Q1","Q19",294.759094786658,4.23995749791494,32.4698674498751,161.711347817769,"Control","Historical",1745.15943406872,71.9495999155056,46.6677353707082,141.895152603168,"Control","Control","HECO",2
"885",1945,"E1","E1 Q2","Q2",722.570210876693,0,116.998683562287,24.0716929792538,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",0
"886",1945,"E1","E1 Q6","Q6",688.210590971492,0,116.675668698691,145.131214345072,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",0
"887",1945,"E1","E1 Q3","Q3",1500.08791987992,0,300.857350811781,167.259648862578,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",0
"888",1945,"E1","E1 Q1","Q1",1980.08935625628,113.853799065825,90.443364425064,35.2449527258314,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",1
"889",1945,"E1","E1 Q5","Q5",1222.62214464361,0,157.477486747581,36.5176969471662,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",0
"890",1945,"E1","E1 Q4","Q4",23.7105185095254,0,249.2488939961,42.0755553886617,"Control","Historical",1022.88179018959,18.9756331776375,171.950241373584,75.0501268747605,"Control","Control","HECO",0
"891",1945,"P1","P1 Q4","Q14",455.412111107936,0,114.940627288675,252.949687534067,"Control","Historical",176.091678874639,97.6288035034412,183.135123607911,230.73456000148,"Control","Control","HECO",0
"892",1945,"P1","P1 Q2","Q12",75.2362937652638,0,175.801609433729,264.126305958227,"Control","Historical",176.091678874639,97.6288035034412,183.135123607911,230.73456000148,"Control","Control","HECO",0
"893",1945,"P1","P1 Q3","Q13",0.75,3.00311902696677,92.7255091030439,392.031979283971,"Control","Historical",176.091678874639,97.6288035034412,183.135123607911,230.73456000148,"Control","Control","HECO",2
